Kernel Name,Latency (ms)
b16.efficient.2.16.32.32.32.32.0,0.12032000347971916
b16.efficient.2.16.32.32.32.32.1,0.11776000261306763
b16.efficient.2.16.32.32.32.64.0,0.11776000261306763
b16.efficient.2.16.32.32.32.64.1,0.11673600226640701
b16.efficient.2.16.32.32.32.128.0,0.11980800330638885
b16.efficient.2.16.32.32.32.128.1,0.11878400295972824
b16.efficient.2.16.32.32.32.256.0,0.15360000729560852
b16.efficient.2.16.32.32.32.256.1,0.1525759994983673
b16.efficient.2.16.32.32.64.32.0,0.11878400295972824
b16.efficient.2.16.32.32.64.32.1,0.11827200278639793
b16.efficient.2.16.32.32.64.64.0,0.11673600226640701
b16.efficient.2.16.32.32.64.64.1,0.1157120019197464
b16.efficient.2.16.32.32.64.128.0,0.11878400295972824
b16.efficient.2.16.32.32.64.128.1,0.11827200278639793
b16.efficient.2.16.32.32.64.256.0,0.1525759994983673
b16.efficient.2.16.32.32.64.256.1,0.1525759994983673
b16.efficient.2.16.32.32.128.32.0,0.11776000261306763
b16.efficient.2.16.32.32.128.32.1,0.11827200278639793
b16.efficient.2.16.32.32.128.64.0,0.11878400295972824
b16.efficient.2.16.32.32.128.64.1,0.11827200278639793
b16.efficient.2.16.32.32.128.128.0,0.11827200278639793
b16.efficient.2.16.32.32.128.128.1,0.11724800243973732
b16.efficient.2.16.32.32.128.256.0,0.15462400019168854
b16.efficient.2.16.32.32.128.256.1,0.15462400019168854
b16.efficient.2.16.32.32.256.32.0,0.11827200278639793
b16.efficient.2.16.32.32.256.32.1,0.11878400295972824
b16.efficient.2.16.32.32.256.64.0,0.11980800330638885
b16.efficient.2.16.32.32.256.64.1,0.11878400295972824
b16.efficient.2.16.32.32.256.128.0,0.13260799646377563
b16.efficient.2.16.32.32.256.128.1,0.13312000036239624
b16.efficient.2.16.32.32.256.256.0,0.1515520066022873
b16.efficient.2.16.32.32.256.256.1,0.1525759994983673
b16.efficient.2.16.32.64.32.32.0,0.11673600226640701
b16.efficient.2.16.32.64.32.32.1,0.11673600226640701
b16.efficient.2.16.32.64.32.64.0,0.11673600226640701
b16.efficient.2.16.32.64.32.64.1,0.1157120019197464
b16.efficient.2.16.32.64.32.128.0,0.11827200278639793
b16.efficient.2.16.32.64.32.128.1,0.11878400295972824
b16.efficient.2.16.32.64.32.256.0,0.15360000729560852
b16.efficient.2.16.32.64.32.256.1,0.15360000729560852
b16.efficient.2.16.32.64.64.32.0,0.11776000261306763
b16.efficient.2.16.32.64.64.32.1,0.11673600226640701
b16.efficient.2.16.32.64.64.64.0,0.1162240020930767
b16.efficient.2.16.32.64.64.64.1,0.11520000174641609
