Kernel Name,Latency (ms)
16.32.1.448.448.1.1.3.3.1.1.1,3.650815963745117
Kernel Name,Latency (ms)
b16.32.512.448.448.512.1.5.5.1.1.1,147.75027465820312
32.32.1.448.448.1.1.3.3.1.1.1,3.6088318824768066
b16.32.1.448.448.1.1.3.3.1.1.1,3.6861441135406494
16.32.512.448.448.512.1.7.7.1.1.1,408.13232421875
16.32.1.448.448.1.1.5.5.1.1.1,6.908383846282959
32.32.1.448.448.1.1.5.5.1.1.1,3.5648961067199707
b16.32.1.448.448.1.1.5.5.1.1.1,8.01251220703125
16.32.1.448.448.1.1.7.7.1.1.1,8.468928337097168
32.32.1.448.448.1.1.7.7.1.1.1,31.19113540649414
32.32.512.448.448.512.1.7.7.1.1.1,2120.3037109375
b16.32.1.448.448.1.1.7.7.1.1.1,9.14236831665039
16.32.8.448.448.8.1.3.3.1.1.1,1.7638399600982666
b16.32.512.448.448.512.1.7.7.1.1.1,406.5193786621094
32.32.8.448.448.8.1.3.3.1.1.1,13.852928161621094
16.32.768.448.448.768.1.3.3.1.1.1,150.27194213867188
b16.32.8.448.448.8.1.3.3.1.1.1,1.7613439559936523
16.32.8.448.448.8.1.5.5.1.1.1,1.54966402053833
32.32.768.448.448.768.1.3.3.1.1.1,463.8180236816406
32.32.8.448.448.8.1.5.5.1.1.1,4.638400077819824
b16.32.768.448.448.768.1.3.3.1.1.1,150.84768676757812
b16.32.8.448.448.8.1.5.5.1.1.1,1.54585599899292
16.32.8.448.448.8.1.7.7.1.1.1,2.3523519039154053
16.32.768.448.448.768.1.5.5.1.1.1,291.91546630859375
32.32.8.448.448.8.1.7.7.1.1.1,7.013184070587158
b16.32.8.448.448.8.1.7.7.1.1.1,2.352191925048828
16.32.16.448.448.16.1.3.3.1.1.1,1.3650239706039429
32.32.16.448.448.16.1.3.3.1.1.1,2.0601279735565186
32.32.768.448.448.768.1.5.5.1.1.1,1363.38818359375
b16.32.16.448.448.16.1.3.3.1.1.1,1.361631989479065
16.32.16.448.448.16.1.5.5.1.1.1,1.9291839599609375
32.32.16.448.448.16.1.5.5.1.1.1,3.724031925201416
b16.32.768.448.448.768.1.5.5.1.1.1,279.803955078125
b16.32.16.448.448.16.1.5.5.1.1.1,1.9228800535202026
16.32.16.448.448.16.1.7.7.1.1.1,3.157151937484741
32.32.16.448.448.16.1.7.7.1.1.1,13.084671974182129
b16.32.16.448.448.16.1.7.7.1.1.1,3.1561279296875
16.32.768.448.448.768.1.7.7.1.1.1,919.5300903320312
16.32.64.448.448.64.1.3.3.1.1.1,3.0728321075439453
32.32.64.448.448.64.1.3.3.1.1.1,8.048416137695312
b16.32.64.448.448.64.1.3.3.1.1.1,3.068160057067871
16.32.64.448.448.64.1.5.5.1.1.1,5.155776023864746
32.32.64.448.448.64.1.5.5.1.1.1,16.37500762939453
b16.32.64.448.448.64.1.5.5.1.1.1,5.161503791809082
16.32.64.448.448.64.1.7.7.1.1.1,18.612607955932617
32.32.64.448.448.64.1.7.7.1.1.1,33.28371047973633
32.32.768.448.448.768.1.7.7.1.1.1,3399.26708984375
b16.32.64.448.448.64.1.7.7.1.1.1,18.47020721435547
16.32.128.448.448.128.1.3.3.1.1.1,6.4672322273254395
32.32.128.448.448.128.1.3.3.1.1.1,15.502943992614746
b16.32.768.448.448.768.1.7.7.1.1.1,916.6929321289062
b16.32.128.448.448.128.1.3.3.1.1.1,6.481696128845215
16.32.1024.448.448.1024.1.3.3.1.1.1,238.03135681152344
16.32.128.448.448.128.1.5.5.1.1.1,11.821824073791504
32.32.128.448.448.128.1.5.5.1.1.1,31.32102394104004
b16.32.128.448.448.128.1.5.5.1.1.1,11.496543884277344
16.32.128.448.448.128.1.7.7.1.1.1,43.628318786621094
32.32.128.448.448.128.1.7.7.1.1.1,71.50838470458984
b16.32.128.448.448.128.1.7.7.1.1.1,43.65388870239258
16.32.256.448.448.256.1.3.3.1.1.1,17.30099105834961
32.32.256.448.448.256.1.3.3.1.1.1,55.24208068847656
32.32.1024.448.448.1024.1.3.3.1.1.1,3956.82958984375
b16.32.256.448.448.256.1.3.3.1.1.1,17.224224090576172
16.32.256.448.448.256.1.5.5.1.1.1,41.78566360473633
b16.32.1024.448.448.1024.1.3.3.1.1.1,222.60198974609375
32.32.256.448.448.256.1.5.5.1.1.1,150.6755828857422
b16.32.256.448.448.256.1.5.5.1.1.1,40.002784729003906
16.32.1024.448.448.1024.1.5.5.1.1.1,515.1813354492188
16.32.256.448.448.256.1.7.7.1.1.1,125.24691009521484
32.32.256.448.448.256.1.7.7.1.1.1,277.05401611328125
b16.32.256.448.448.256.1.7.7.1.1.1,123.60972595214844
16.32.512.448.448.512.1.3.3.1.1.1,67.79869079589844
32.32.512.448.448.512.1.3.3.1.1.1,191.0952606201172
b16.32.512.448.448.512.1.3.3.1.1.1,66.55846405029297
16.32.512.448.448.512.1.5.5.1.1.1,148.98284912109375
32.32.512.448.448.512.1.5.5.1.1.1,533.07080078125
b16.32.512.448.448.512.1.5.5.1.1.1,144.17733764648438
16.32.512.448.448.512.1.7.7.1.1.1,407.0103454589844
32.32.512.448.448.512.1.7.7.1.1.1,2124.13525390625
32.32.1024.448.448.1024.1.5.5.1.1.1,10824.677734375
b16.32.512.448.448.512.1.7.7.1.1.1,406.33953857421875
b16.32.1024.448.448.1024.1.5.5.1.1.1,521.0656127929688
16.32.768.448.448.768.1.3.3.1.1.1,152.7623748779297
32.32.768.448.448.768.1.3.3.1.1.1,456.6980895996094
b16.32.768.448.448.768.1.3.3.1.1.1,151.58384704589844
16.32.1024.448.448.1024.1.7.7.1.1.1,1559.839111328125
16.32.768.448.448.768.1.5.5.1.1.1,291.5965576171875
32.32.768.448.448.768.1.5.5.1.1.1,1378.6461181640625
b16.32.768.448.448.768.1.5.5.1.1.1,279.0082702636719
16.32.768.448.448.768.1.7.7.1.1.1,922.1797485351562
32.32.768.448.448.768.1.7.7.1.1.1,3308.985595703125
b16.32.768.448.448.768.1.7.7.1.1.1,917.40283203125
16.32.1024.448.448.1024.1.3.3.1.1.1,215.25244140625
32.32.1024.448.448.1024.1.3.3.1.1.1,3959.671142578125
b16.32.1024.448.448.1024.1.3.3.1.1.1,214.9217529296875
16.32.1024.448.448.1024.1.5.5.1.1.1,559.6805419921875
32.32.1024.448.448.1024.1.7.7.1.1.1,21098.595703125
b16.32.1024.448.448.1024.1.7.7.1.1.1,1553.569091796875
32.32.1024.448.448.1024.1.5.5.1.1.1,10830.7119140625
b16.32.1024.448.448.1024.1.5.5.1.1.1,607.8924560546875
16.32.1024.448.448.1024.1.7.7.1.1.1,1556.2755126953125
32.32.1024.448.448.1024.1.7.7.1.1.1,21111.080078125
b16.32.1024.448.448.1024.1.7.7.1.1.1,1554.6365966796875
