Kernel Name,Latency (ms)
16.16.1.1120.1120.1.1.3.3.1.1.1,16.379840850830078
32.16.1.1120.1120.1.1.3.3.1.1.1,10.804191589355469
b16.16.1.1120.1120.1.1.3.3.1.1.1,16.336767196655273
16.16.1.1120.1120.1.1.5.5.1.1.1,25.73744010925293
Kernel Name,Latency (ms)
16.16.512.1120.1120.512.1.7.7.1.1.1,1248.3145751953125
32.16.1.1120.1120.1.1.5.5.1.1.1,10.854944229125977
32.16.512.1120.1120.512.1.7.7.1.1.1,nan
b16.16.1.1120.1120.1.1.5.5.1.1.1,28.975360870361328
16.16.1.1120.1120.1.1.7.7.1.1.1,30.121984481811523
32.16.1.1120.1120.1.1.7.7.1.1.1,97.19487762451172
b16.16.1.1120.1120.1.1.7.7.1.1.1,32.212894439697266
b16.16.512.1120.1120.512.1.7.7.1.1.1,1247.8892822265625
16.16.8.1120.1120.8.1.3.3.1.1.1,3.719871997833252
32.16.8.1120.1120.8.1.3.3.1.1.1,42.619232177734375
16.16.768.1120.1120.768.1.3.3.1.1.1,482.8320007324219
b16.16.8.1120.1120.8.1.3.3.1.1.1,3.706655979156494
32.16.768.1120.1120.768.1.3.3.1.1.1,nan
16.16.8.1120.1120.8.1.5.5.1.1.1,4.701920032501221
32.16.8.1120.1120.8.1.5.5.1.1.1,14.714591979980469
b16.16.8.1120.1120.8.1.5.5.1.1.1,4.710752010345459
b16.16.768.1120.1120.768.1.3.3.1.1.1,459.364990234375
16.16.8.1120.1120.8.1.7.7.1.1.1,7.1557440757751465
32.16.8.1120.1120.8.1.7.7.1.1.1,21.827232360839844
b16.16.8.1120.1120.8.1.7.7.1.1.1,7.149856090545654
16.16.16.1120.1120.16.1.3.3.1.1.1,4.105184078216553
16.16.768.1120.1120.768.1.5.5.1.1.1,915.7804565429688
32.16.768.1120.1120.768.1.5.5.1.1.1,nan
32.16.16.1120.1120.16.1.3.3.1.1.1,6.41974401473999
b16.16.16.1120.1120.16.1.3.3.1.1.1,4.10262393951416
16.16.16.1120.1120.16.1.5.5.1.1.1,5.899871826171875
32.16.16.1120.1120.16.1.5.5.1.1.1,11.381631851196289
b16.16.16.1120.1120.16.1.5.5.1.1.1,5.891903877258301
b16.16.768.1120.1120.768.1.5.5.1.1.1,872.9246215820312
16.16.16.1120.1120.16.1.7.7.1.1.1,9.773599624633789
32.16.16.1120.1120.16.1.7.7.1.1.1,40.792320251464844
b16.16.16.1120.1120.16.1.7.7.1.1.1,9.744128227233887
16.16.64.1120.1120.64.1.3.3.1.1.1,9.578399658203125
32.16.64.1120.1120.64.1.3.3.1.1.1,25.173824310302734
b16.16.64.1120.1120.64.1.3.3.1.1.1,9.562911987304688
16.16.64.1120.1120.64.1.5.5.1.1.1,16.119007110595703
32.16.64.1120.1120.64.1.5.5.1.1.1,51.17033767700195
16.16.768.1120.1120.768.1.7.7.1.1.1,2763.53271484375
b16.16.64.1120.1120.64.1.5.5.1.1.1,16.11961555480957
32.16.768.1120.1120.768.1.7.7.1.1.1,nan
16.16.64.1120.1120.64.1.7.7.1.1.1,51.1478385925293
32.16.64.1120.1120.64.1.7.7.1.1.1,99.9356460571289
b16.16.64.1120.1120.64.1.7.7.1.1.1,51.122623443603516
16.16.128.1120.1120.128.1.3.3.1.1.1,20.81305694580078
32.16.128.1120.1120.128.1.3.3.1.1.1,55.274688720703125
b16.16.128.1120.1120.128.1.3.3.1.1.1,20.82694435119629
16.16.128.1120.1120.128.1.5.5.1.1.1,39.136993408203125
32.16.128.1120.1120.128.1.5.5.1.1.1,100.69149017333984
b16.16.768.1120.1120.768.1.7.7.1.1.1,2761.4833984375
16.16.1024.1120.1120.1024.1.3.3.1.1.1,nan
32.16.1024.1120.1120.1024.1.3.3.1.1.1,nan
b16.16.128.1120.1120.128.1.5.5.1.1.1,39.44559860229492
b16.16.1024.1120.1120.1024.1.3.3.1.1.1,nan
16.16.128.1120.1120.128.1.7.7.1.1.1,145.29324340820312
16.16.1024.1120.1120.1024.1.5.5.1.1.1,nan
32.16.1024.1120.1120.1024.1.5.5.1.1.1,nan
32.16.128.1120.1120.128.1.7.7.1.1.1,227.61289978027344
b16.16.1024.1120.1120.1024.1.5.5.1.1.1,nan
16.16.1024.1120.1120.1024.1.7.7.1.1.1,nan
32.16.1024.1120.1120.1024.1.7.7.1.1.1,nan
b16.16.128.1120.1120.128.1.7.7.1.1.1,144.71224975585938
b16.16.1024.1120.1120.1024.1.7.7.1.1.1,nan
16.16.256.1120.1120.256.1.3.3.1.1.1,56.65068817138672
32.16.256.1120.1120.256.1.3.3.1.1.1,169.8721923828125
b16.16.256.1120.1120.256.1.3.3.1.1.1,56.044639587402344
16.16.256.1120.1120.256.1.5.5.1.1.1,128.0187225341797
32.16.256.1120.1120.256.1.5.5.1.1.1,460.44818115234375
b16.16.256.1120.1120.256.1.5.5.1.1.1,124.56175994873047
16.16.256.1120.1120.256.1.7.7.1.1.1,377.75604248046875
32.16.256.1120.1120.256.1.7.7.1.1.1,849.0253295898438
b16.16.256.1120.1120.256.1.7.7.1.1.1,372.6113586425781
16.16.512.1120.1120.512.1.3.3.1.1.1,216.549560546875
32.16.512.1120.1120.512.1.3.3.1.1.1,nan
b16.16.512.1120.1120.512.1.3.3.1.1.1,223.66073608398438
16.16.512.1120.1120.512.1.5.5.1.1.1,462.48760986328125
32.16.512.1120.1120.512.1.5.5.1.1.1,nan
b16.16.512.1120.1120.512.1.5.5.1.1.1,445.3394470214844
16.16.512.1120.1120.512.1.7.7.1.1.1,1250.1875
32.16.512.1120.1120.512.1.7.7.1.1.1,nan
b16.16.512.1120.1120.512.1.7.7.1.1.1,1247.4578857421875
16.16.768.1120.1120.768.1.3.3.1.1.1,399.25604248046875
32.16.768.1120.1120.768.1.3.3.1.1.1,nan
b16.16.768.1120.1120.768.1.3.3.1.1.1,385.92041015625
16.16.768.1120.1120.768.1.5.5.1.1.1,921.1729125976562
32.16.768.1120.1120.768.1.5.5.1.1.1,nan
b16.16.768.1120.1120.768.1.5.5.1.1.1,881.8828735351562
16.16.768.1120.1120.768.1.7.7.1.1.1,2764.195068359375
32.16.768.1120.1120.768.1.7.7.1.1.1,nan
b16.16.768.1120.1120.768.1.7.7.1.1.1,2761.474365234375
16.16.1024.1120.1120.1024.1.3.3.1.1.1,nan
32.16.1024.1120.1120.1024.1.3.3.1.1.1,nan
b16.16.1024.1120.1120.1024.1.3.3.1.1.1,nan
16.16.1024.1120.1120.1024.1.5.5.1.1.1,nan
