FLOPs,Time
395360000,0.1956
451840000,0.2150
508320000,0.2529
564800000,0.2683
566400,0.0184
1132800,0.0492
1699200,0.0512
2265600,0.0512
2832000,0.0542
3398400,0.0553
3964800,0.0543
4531200,0.0246
5097600,0.0266
5664000,0.0266
11328000,0.0276
16992000,0.0328
22656000,0.0369
28320000,0.0399
33984000,0.0399
39648000,0.0440
45312000,0.0430
50976000,0.0461
56640000,0.0635
113280000,0.0788
169920000,0.1004
226560000,0.1290
283200000,0.1423
339840000,0.1679
396480000,0.1925
453120000,0.2212
509760000,0.2560
566400000,0.2785
568000,0.0184
1136000,0.0512
1704000,0.0502
2272000,0.0522
2840000,0.0532
3408000,0.0532
3976000,0.0553
4544000,0.0246
5112000,0.0266
5680000,0.0266
11360000,0.0276
17040000,0.0328
22720000,0.0369
28400000,0.0389
34080000,0.0399
39760000,0.0430
45440000,0.0430
51120000,0.0461
56800000,0.0635
113600000,0.0778
170400000,0.1014
227200000,0.1291
284000000,0.1413
340800000,0.1741
397600000,0.1915
454400000,0.2212
511200000,0.2519
568000000,0.2693
569600,0.0184
1139200,0.0502
1708800,0.0512
2278400,0.0523
2848000,0.0543
3417600,0.0553
3987200,0.0553
4556800,0.0246
5126400,0.0266
5696000,0.0266
11392000,0.0276
17088000,0.0338
22784000,0.0369
28480000,0.0399
34176000,0.0399
39872000,0.0440
45568000,0.0440
51264000,0.0461
56960000,0.0645
113920000,0.0788
170880000,0.1014
227840000,0.1280
284800000,0.1403
341760000,0.1720
398720000,0.1925
455680000,0.2222
512640000,0.2519
569600000,0.2693
571200,0.0184
1142400,0.0492
1713600,0.0512
2284800,0.0512
2856000,0.0543
3427200,0.0543
3998400,0.0553
4569600,0.0246
5140800,0.0266
5712000,0.0266
11424000,0.0276
17136000,0.0328
22848000,0.0369
28560000,0.0399
34272000,0.0399
39984000,0.0430
45696000,0.0440
51408000,0.0461
57120000,0.0635
114240000,0.0788
171360000,0.1024
228480000,0.1280
285600000,0.1403
342720000,0.1710
399840000,0.1946
456960000,0.2120
514080000,0.2652
571200000,0.2806
572800,0.0184
1145600,0.0512
1718400,0.0502
2291200,0.0532
2864000,0.0532
3436800,0.0543
4009600,0.0543
4582400,0.0246
5155200,0.0266
5728000,0.0266
11456000,0.0276
17184000,0.0328
22912000,0.0369
28640000,0.0399
34368000,0.0399
40096000,0.0430
45824000,0.0430
51552000,0.0461
57280000,0.0635
114560000,0.0788
171840000,0.1044
229120000,0.1290
286400000,0.1413
343680000,0.1741
400960000,0.2048
458240000,0.2130
515520000,0.2550
572800000,0.2693
574400,0.0195
1148800,0.0512
1723200,0.0512
2297600,0.0532
2872000,0.0543
3446400,0.0553
4020800,0.0553
4595200,0.0256
5169600,0.0276
5744000,0.0276
11488000,0.0287
17232000,0.0338
22976000,0.0379
28720000,0.0410
34464000,0.0410
40208000,0.0451
45952000,0.0451
51696000,0.0471
57440000,0.0666
114880000,0.0799
172320000,0.1044
229760000,0.1341
287200000,0.1464
344640000,0.1782
402080000,0.2007
459520000,0.2181
516960000,0.2673
574400000,0.2795
576000,0.0184
1152000,0.0512
1728000,0.0522
2304000,0.0532
2880000,0.0543
3456000,0.0563
4032000,0.0553
4608000,0.0256
5184000,0.0276
5760000,0.0276
11520000,0.0287
17280000,0.0338
23040000,0.0379
28800000,0.0410
34560000,0.0410
40320000,0.0451
46080000,0.0451
51840000,0.0471
57600000,0.0666
115200000,0.0799
172800000,0.1034
230400000,0.1300
288000000,0.1434
345600000,0.1679
403200000,0.2038
460800000,0.2150
518400000,0.2755
576000000,0.2959
577600,0.0184
1155200,0.0512
1732800,0.0532
2310400,0.0532
2888000,0.0543
3465600,0.0553
4043200,0.0563
4620800,0.0256
5198400,0.0276
5776000,0.0276
11552000,0.0287
17328000,0.0338
23104000,0.0389
28880000,0.0410
34656000,0.0410
40432000,0.0451
46208000,0.0461
51984000,0.0481
57760000,0.0666
115520000,0.0809
173280000,0.1034
231040000,0.1321
288800000,0.1454
346560000,0.1802
404320000,0.1976
462080000,0.2222
519840000,0.2621
577600000,0.2785
579200,0.0184
1158400,0.0512
1737600,0.0532
2316800,0.0532
2896000,0.0543
3475200,0.0553
4054400,0.0563
4633600,0.0256
5212800,0.0276
5792000,0.0276
11584000,0.0287
17376000,0.0338
23168000,0.0379
28960000,0.0410
34752000,0.0410
40544000,0.0451
46336000,0.0451
52128000,0.0481
57920000,0.0666
115840000,0.0809
173760000,0.1055
231680000,0.1290
289600000,0.1423
347520000,0.1894
405440000,0.2130
463360000,0.2150
521280000,0.2540
579200000,0.2775
580800,0.0184
1161600,0.0502
1742400,0.0532
2323200,0.0532
2904000,0.0543
3484800,0.0553
4065600,0.0563
4646400,0.0256
5227200,0.0267
5808000,0.0276
11616000,0.0287
17424000,0.0338
23232000,0.0379
29040000,0.0410
34848000,0.0410
40656000,0.0451
46464000,0.0451
52272000,0.0471
58080000,0.0666
116160000,0.0799
174240000,0.1034
232320000,0.1290
290400000,0.1403
348480000,0.1751
406560000,0.2028
464640000,0.2150
522720000,0.2663
580800000,0.2929
582400,0.0184
1164800,0.0502
1747200,0.0532
2329600,0.0532
2912000,0.0543
3494400,0.0553
4076800,0.0563
4659200,0.0246
5241600,0.0276
5824000,0.0276
11648000,0.0287
17472000,0.0338
23296000,0.0389
29120000,0.0410
34944000,0.0410
40768000,0.0451
46592000,0.0461
52416000,0.0471
58240000,0.0666
116480000,0.0799
174720000,0.1034
232960000,0.1290
291200000,0.1382
349440000,0.1751
407680000,0.2007
465920000,0.2161
524160000,0.2560
582400000,0.2734
584000,0.0184
1168000,0.0512
1752000,0.0532
2336000,0.0543
2920000,0.0553
3504000,0.0553
4088000,0.0563
4672000,0.0256
5256000,0.0276
5840000,0.0276
11680000,0.0287
17520000,0.0348
23360000,0.0379
29200000,0.0410
35040000,0.0410
40880000,0.0451
46720000,0.0451
52560000,0.0481
58400000,0.0666
116800000,0.0809
175200000,0.1034
233600000,0.1331
292000000,0.1505
350400000,0.1772
408800000,0.2017
467200000,0.2232
525600000,0.2621
584000000,0.2775
585600,0.0184
1171200,0.0512
1756800,0.0522
2342400,0.0543
2928000,0.0553
3513600,0.0563
4099200,0.0573
4684800,0.0256
5270400,0.0276
5856000,0.0276
11712000,0.0287
17568000,0.0348
23424000,0.0389
29280000,0.0420
35136000,0.0430
40992000,0.0461
46848000,0.0461
52704000,0.0502
58560000,0.0666
117120000,0.0809
175680000,0.1044
234240000,0.1321
292800000,0.1475
351360000,0.1751
409920000,0.2140
468480000,0.2191
527040000,0.2601
585600000,0.2775
587200,0.0195
1174400,0.0522
1761600,0.0532
2348800,0.0543
2936000,0.0553
3523200,0.0553
4110400,0.0573
4697600,0.0256
5284800,0.0276
5872000,0.0276
11744000,0.0287
17616000,0.0348
23488000,0.0389
29360000,0.0410
35232000,0.0420
41104000,0.0451
46976000,0.0451
52848000,0.0481
58720000,0.0676
117440000,0.0809
176160000,0.1096
234880000,0.1311
293600000,0.1464
352320000,0.1761
411040000,0.2181
469760000,0.2222
528480000,0.2601
587200000,0.2806
588800,0.0184
1177600,0.0512
1766400,0.0532
2355200,0.0543
2944000,0.0553
3532800,0.0553
4121600,0.0563
4710400,0.0256
5299200,0.0276
5888000,0.0276
11776000,0.0287
17664000,0.0348
23552000,0.0379
29440000,0.0410
35328000,0.0410
41216000,0.0451
47104000,0.0451
52992000,0.0481
58880000,0.0666
117760000,0.0809
176640000,0.1055
235520000,0.1331
294400000,0.1434
353280000,0.1751
412160000,0.2058
471040000,0.2150
529920000,0.2652
588800000,0.2826
590400,0.0195
1180800,0.0522
1771200,0.0532
2361600,0.0543
2952000,0.0553
3542400,0.0543
4132800,0.0573
4723200,0.0256
5313600,0.0276
5904000,0.0276
11808000,0.0287
17712000,0.0348
23616000,0.0389
29520000,0.0410
35424000,0.0410
41328000,0.0451
47232000,0.0451
53136000,0.0481
59040000,0.0666
118080000,0.0799
177120000,0.1055
236160000,0.1341
295200000,0.1485
354240000,0.1792
413280000,0.2079
472320000,0.2304
531360000,0.2632
590400000,0.2847
592000,0.0184
1184000,0.0512
1776000,0.0532
2368000,0.0543
2960000,0.0553
3552000,0.0563
4144000,0.0563
4736000,0.0256
5328000,0.0276
5920000,0.0276
11840000,0.0287
17760000,0.0348
23680000,0.0389
29600000,0.0410
35520000,0.0410
41440000,0.0451
47360000,0.0451
53280000,0.0481
59200000,0.0666
118400000,0.0809
177600000,0.1065
236800000,0.1331
296000000,0.1454
355200000,0.1802
414400000,0.2038
473600000,0.2171
532800000,0.2591
592000000,0.2765
593600,0.0184
1187200,0.0512
1780800,0.0532
2374400,0.0543
2968000,0.0553
3561600,0.0563
4155200,0.0573
4748800,0.0256
5342400,0.0276
5936000,0.0276
11872000,0.0287
17808000,0.0338
23744000,0.0389
29680000,0.0420
35616000,0.0420
41552000,0.0451
47488000,0.0451
53424000,0.0481
59360000,0.0666
118720000,0.0809
178080000,0.1065
237440000,0.1321
296800000,0.1464
356160000,0.1751
415520000,0.2109
474880000,0.2314
534240000,0.2621
593600000,0.2785
595200,0.0195
1190400,0.0532
1785600,0.0543
2380800,0.0553
2976000,0.0563
3571200,0.0573
4166400,0.0573
4761600,0.0256
5356800,0.0276
5952000,0.0276
11904000,0.0287
17856000,0.0348
23808000,0.0389
29760000,0.0410
35712000,0.0410
41664000,0.0451
47616000,0.0451
53568000,0.0471
59520000,0.0666
119040000,0.0819
178560000,0.1065
238080000,0.1331
297600000,0.1464
357120000,0.1792
416640000,0.2037
476160000,0.2406
535680000,0.2591
595200000,0.2755
596800,0.0184
1193600,0.0522
1790400,0.0543
2387200,0.0532
2984000,0.0563
3580800,0.0553
4177600,0.0573
4774400,0.0256
5371200,0.0276
5968000,0.0276
11936000,0.0287
17904000,0.0348
23872000,0.0389
29840000,0.0410
35808000,0.0410
41776000,0.0451
47744000,0.0451
53712000,0.0481
59680000,0.0676
119360000,0.0819
179040000,0.1065
238720000,0.1341
298400000,0.1475
358080000,0.1741
417760000,0.2099
477440000,0.2232
537120000,0.2622
596800000,0.2806
598400,0.0195
1196800,0.0522
1795200,0.0532
2393600,0.0532
2992000,0.0563
3590400,0.0563
4188800,0.0573
4787200,0.0256
5385600,0.0276
5984000,0.0276
11968000,0.0287
17952000,0.0348
23936000,0.0389
29920000,0.0410
35904000,0.0410
41888000,0.0451
47872000,0.0451
53856000,0.0481
59840000,0.0666
119680000,0.0829
179520000,0.1065
239360000,0.1331
299200000,0.1495
359040000,0.1812
418880000,0.2048
478720000,0.2232
538560000,0.2632
598400000,0.2785
600000,0.0195
1200000,0.0522
1800000,0.0543
2400000,0.0553
3000000,0.0563
3600000,0.0573
4200000,0.0266
4800000,0.0256
5400000,0.0276
6000000,0.0276
12000000,0.0287
18000000,0.0348
24000000,0.0389
30000000,0.0410
36000000,0.0410
42000000,0.0451
48000000,0.0451
54000000,0.0481
60000000,0.0666
120000000,0.0829
180000000,0.1085
240000000,0.1341
300000000,0.1464
360000000,0.1864
420000000,0.2089
480000000,0.2253
540000000,0.2662
600000000,0.2765
601600,0.0195
1203200,0.0532
1804800,0.0543
2406400,0.0553
3008000,0.0563
3609600,0.0573
4211200,0.0266
4812800,0.0256
5414400,0.0276
6016000,0.0276
12032000,0.0287
18048000,0.0348
24064000,0.0389
30080000,0.0410
36096000,0.0420
42112000,0.0451
48128000,0.0451
54144000,0.0481
60160000,0.0676
120320000,0.0819
180480000,0.1075
240640000,0.1331
300800000,0.1464
360960000,0.1802
421120000,0.2099
481280000,0.2212
541440000,0.2632
601600000,0.2796
603200,0.0195
1206400,0.0522
1809600,0.0543
2412800,0.0553
3016000,0.0563
3619200,0.0573
4222400,0.0266
4825600,0.0256
5428800,0.0276
6032000,0.0276
12064000,0.0287
18096000,0.0348
24128000,0.0389
30160000,0.0410
36192000,0.0410
42224000,0.0451
48256000,0.0451
54288000,0.0481
60320000,0.0666
120640000,0.0819
180960000,0.1096
241280000,0.1341
301600000,0.1475
361920000,0.1792
422240000,0.2109
482560000,0.2284
542880000,0.2683
603200000,0.2785
604800,0.0184
1209600,0.0532
1814400,0.0543
2419200,0.0563
3024000,0.0563
3628800,0.0573
4233600,0.0266
4838400,0.0256
5443200,0.0276
6048000,0.0276
12096000,0.0287
18144000,0.0348
24192000,0.0389
30240000,0.0410
36288000,0.0410
42336000,0.0451
48384000,0.0461
54432000,0.0481
60480000,0.0676
120960000,0.0829
181440000,0.1116
241920000,0.1382
302400000,0.1577
362880000,0.1987
423360000,0.2181
483840000,0.2396
544320000,0.2806
604800000,0.3042
606400,0.0195
1212800,0.0532
1819200,0.0553
2425600,0.0563
3032000,0.0573
3638400,0.0573
4244800,0.0266
4851200,0.0256
5457600,0.0276
6064000,0.0276
12128000,0.0287
18192000,0.0348
24256000,0.0389
30320000,0.0410
36384000,0.0410
42448000,0.0451
48512000,0.0451
54576000,0.0481
60640000,0.0666
121280000,0.0819
181920000,0.1085
242560000,0.1393
303200000,0.1546
363840000,0.1792
424480000,0.2212
485120000,0.2437
545760000,0.2714
606400000,0.2908
608000,0.0195
1216000,0.0522
1824000,0.0543
2432000,0.0553
3040000,0.0573
3648000,0.0573
4256000,0.0266
4864000,0.0256
5472000,0.0276
6080000,0.0276
12160000,0.0287
18240000,0.0348
24320000,0.0389
30400000,0.0410
36480000,0.0410
42560000,0.0451
48640000,0.0451
54720000,0.0481
60800000,0.0666
121600000,0.0829
182400000,0.1085
243200000,0.1352
304000000,0.1505
364800000,0.1843
425600000,0.2181
486400000,0.2284
547200000,0.2816
608000000,0.2898
609600,0.0195
1219200,0.0522
1828800,0.0543
2438400,0.0563
3048000,0.0563
3657600,0.0584
4267200,0.0266
4876800,0.0256
5486400,0.0276
6096000,0.0276
12192000,0.0287
18288000,0.0348
24384000,0.0389
30480000,0.0420
36576000,0.0420
42672000,0.0451
48768000,0.0451
54864000,0.0481
60960000,0.0676
121920000,0.0820
182880000,0.1096
243840000,0.1352
304800000,0.1516
365760000,0.1853
426720000,0.2150
487680000,0.2304
548640000,0.2673
609600000,0.2888
611200,0.0195
1222400,0.0532
1833600,0.0543
2444800,0.0563
3056000,0.0563
3667200,0.0584
4278400,0.0266
4889600,0.0256
5500800,0.0276
6112000,0.0276
12224000,0.0287
18336000,0.0348
24448000,0.0389
30560000,0.0410
36672000,0.0420
42784000,0.0451
48896000,0.0461
55008000,0.0481
61120000,0.0666
122240000,0.0829
183360000,0.1106
244480000,0.1362
305600000,0.1495
366720000,0.1812
427840000,0.2191
488960000,0.2334
550080000,0.2796
611200000,0.2836
612800,0.0195
1225600,0.0543
1838400,0.0543
2451200,0.0553
3064000,0.0563
3676800,0.0583
4289600,0.0266
4902400,0.0256
5515200,0.0276
6128000,0.0276
12256000,0.0287
18384000,0.0348
24512000,0.0389
30640000,0.0410
36768000,0.0420
42896000,0.0451
49024000,0.0461
55152000,0.0481
61280000,0.0676
122560000,0.0819
183840000,0.1106
245120000,0.1362
306400000,0.1526
367680000,0.1792
428960000,0.2130
490240000,0.2304
551520000,0.2734
612800000,0.2898
614400,0.0195
1228800,0.0532
1843200,0.0553
2457600,0.0553
3072000,0.0563
3686400,0.0584
4300800,0.0266
4915200,0.0256
5529600,0.0276
6144000,0.0276
12288000,0.0287
18432000,0.0338
24576000,0.0379
30720000,0.0410
36864000,0.0410
43008000,0.0451
49152000,0.0451
55296000,0.0481
61440000,0.0666
122880000,0.0819
184320000,0.1106
245760000,0.1362
307200000,0.1464
368640000,0.1915
430080000,0.2191
491520000,0.2212
552960000,0.2703
614400000,0.2939
616000,0.0195
1232000,0.0543
1848000,0.0553
2464000,0.0563
3080000,0.0573
3696000,0.0583
4312000,0.0276
4928000,0.0256
5544000,0.0287
6160000,0.0287
12320000,0.0297
18480000,0.0358
24640000,0.0399
30800000,0.0420
36960000,0.0420
43120000,0.0461
49280000,0.0471
55440000,0.0492
61600000,0.0696
123200000,0.0860
184800000,0.1106
246400000,0.1362
308000000,0.1526
369600000,0.1833
431200000,0.2181
492800000,0.2294
554400000,0.2662
616000000,0.2826
617600,0.0194
1235200,0.0543
1852800,0.0553
2470400,0.0563
3088000,0.0563
3705600,0.0584
4323200,0.0276
4940800,0.0256
5558400,0.0276
6176000,0.0287
12352000,0.0297
18528000,0.0358
24704000,0.0399
30880000,0.0430
37056000,0.0430
43232000,0.0471
49408000,0.0471
55584000,0.0502
61760000,0.0707
123520000,0.0860
185280000,0.1106
247040000,0.1382
308800000,0.1556
370560000,0.1823
432320000,0.2222
494080000,0.2273
555840000,0.2847
617600000,0.2980
619200,0.0195
1238400,0.0543
1857600,0.0543
2476800,0.0563
3096000,0.0573
3715200,0.0584
4334400,0.0276
4953600,0.0256
5572800,0.0277
6192000,0.0287
12384000,0.0297
18576000,0.0358
24768000,0.0399
30960000,0.0430
37152000,0.0430
43344000,0.0471
49536000,0.0471
55728000,0.0502
61920000,0.0696
123840000,0.0850
185760000,0.1106
247680000,0.1372
309600000,0.1556
371520000,0.1833
433440000,0.2161
495360000,0.2304
557280000,0.2775
619200000,0.3062
620800,0.0195
1241600,0.0543
1862400,0.0553
2483200,0.0563
3104000,0.0573
3724800,0.0584
4345600,0.0276
4966400,0.0266
5587200,0.0276
6208000,0.0276
12416000,0.0297
18624000,0.0358
24832000,0.0399
31040000,0.0430
37248000,0.0420
43456000,0.0471
49664000,0.0471
55872000,0.0502
62080000,0.0696
124160000,0.0829
186240000,0.1106
248320000,0.1352
310400000,0.1434
372480000,0.1915
434560000,0.2202
496640000,0.2293
558720000,0.2683
620800000,0.2734
622400,0.0185
1244800,0.0543
1867200,0.0553
2489600,0.0573
3112000,0.0573
3734400,0.0584
4356800,0.0276
4979200,0.0256
5601600,0.0287
6224000,0.0287
12448000,0.0297
18672000,0.0358
24896000,0.0399
31120000,0.0430
37344000,0.0430
43568000,0.0471
49792000,0.0471
56016000,0.0502
62240000,0.0696
124480000,0.0840
186720000,0.1116
248960000,0.1372
311200000,0.1485
373440000,0.1853
435680000,0.2273
497920000,0.2437
560160000,0.2714
622400000,0.2898
624000,0.0195
1248000,0.0543
1872000,0.0553
2496000,0.0563
3120000,0.0573
3744000,0.0584
4368000,0.0276
4992000,0.0266
5616000,0.0276
6240000,0.0287
12480000,0.0297
18720000,0.0358
24960000,0.0399
31200000,0.0430
37440000,0.0430
43680000,0.0471
49920000,0.0471
56160000,0.0492
62400000,0.0696
124800000,0.0840
187200000,0.1116
249600000,0.1352
312000000,0.1474
374400000,0.1864
436800000,0.2294
499200000,0.2314
561600000,0.2703
624000000,0.2959
625600,0.0195
1251200,0.0543
1876800,0.0553
2502400,0.0573
3128000,0.0584
3753600,0.0594
4379200,0.0276
5004800,0.0266
5630400,0.0276
6256000,0.0276
12512000,0.0297
18768000,0.0358
25024000,0.0399
31280000,0.0430
37536000,0.0430
43792000,0.0471
50048000,0.0471
56304000,0.0502
62560000,0.0696
125120000,0.0839
187680000,0.1106
250240000,0.1382
312800000,0.1556
375360000,0.1823
437920000,0.2191
500480000,0.2427
563040000,0.2744
625600000,0.3021
627200,0.0195
1254400,0.0543
1881600,0.0563
2508800,0.0573
3136000,0.0584
3763200,0.0594
4390400,0.0276
5017600,0.0256
5644800,0.0276
6272000,0.0287
12544000,0.0297
18816000,0.0358
25088000,0.0399
31360000,0.0430
37632000,0.0430
43904000,0.0471
50176000,0.0471
56448000,0.0502
62720000,0.0707
125440000,0.0839
188160000,0.1126
250880000,0.1372
313600000,0.1495
376320000,0.1843
439040000,0.2191
501760000,0.2324
564480000,0.2703
627200000,0.2857
628800,0.0194
1257600,0.0543
1886400,0.0563
2515200,0.0573
3144000,0.0574
3772800,0.0594
4401600,0.0276
5030400,0.0256
5659200,0.0277
6288000,0.0276
12576000,0.0297
18864000,0.0358
25152000,0.0399
31440000,0.0430
37728000,0.0430
44016000,0.0471
50304000,0.0471
56592000,0.0492
62880000,0.0696
125760000,0.0829
188640000,0.1137
251520000,0.1372
314400000,0.1464
377280000,0.1812
440160000,0.2284
503040000,0.2632
565920000,0.2672
628800000,0.2796
630400,0.0195
1260800,0.0553
1891200,0.0563
2521600,0.0563
3152000,0.0574
3782400,0.0584
4412800,0.0276
5043200,0.0256
5673600,0.0276
6304000,0.0276
12608000,0.0297
18912000,0.0358
25216000,0.0399
31520000,0.0430
37824000,0.0430
44128000,0.0471
50432000,0.0471
56736000,0.0492
63040000,0.0696
126080000,0.0840
189120000,0.1126
252160000,0.1362
315200000,0.1434
378240000,0.1843
441280000,0.2294
504320000,0.2406
567360000,0.2683
630400000,0.2857
632000,0.0195
1264000,0.0543
1896000,0.0553
2528000,0.0573
3160000,0.0584
3792000,0.0584
4424000,0.0276
5056000,0.0256
5688000,0.0276
6320000,0.0287
12640000,0.0297
18960000,0.0358
25280000,0.0399
31600000,0.0430
37920000,0.0430
44240000,0.0471
50560000,0.0471
56880000,0.0502
63200000,0.0707
126400000,0.0839
189600000,0.1126
252800000,0.1382
316000000,0.1495
379200000,0.1894
442400000,0.2202
505600000,0.2386
568800000,0.2744
632000000,0.2877
633600,0.0195
1267200,0.0266
1900800,0.0276
2534400,0.0246
3168000,0.0276
3801600,0.0276
4435200,0.0276
5068800,0.0246
5702400,0.0287
6336000,0.0287
12672000,0.0287
19008000,0.0369
25344000,0.0410
31680000,0.0430
38016000,0.0430
44352000,0.0471
50688000,0.0471
57024000,0.0502
63360000,0.0543
126720000,0.0829
190080000,0.1014
253440000,0.1444
316800000,0.1475
380160000,0.1792
443520000,0.2099
506880000,0.2980
570240000,0.2867
633600000,0.3267
635200,0.0195
1270400,0.0266
1905600,0.0276
2540800,0.0246
3176000,0.0276
3811200,0.0276
4446400,0.0276
5081600,0.0246
5716800,0.0287
6352000,0.0287
12704000,0.0287
19056000,0.0369
25408000,0.0399
31760000,0.0430
38112000,0.0430
44464000,0.0461
50816000,0.0471
57168000,0.0492
63520000,0.0543
127040000,0.0881
190560000,0.1024
254080000,0.1444
317600000,0.1475
381120000,0.1874
444640000,0.2099
508160000,0.3041
571680000,0.3164
635200000,0.3318
636800,0.0195
1273600,0.0276
1910400,0.0276
2547200,0.0246
3184000,0.0276
3820800,0.0276
4457600,0.0276
5094400,0.0246
5731200,0.0287
6368000,0.0287
12736000,0.0287
19104000,0.0369
25472000,0.0399
31840000,0.0430
38208000,0.0430
44576000,0.0471
50944000,0.0471
57312000,0.0492
63680000,0.0543
127360000,0.0850
191040000,0.1024
254720000,0.1444
318400000,0.1546
382080000,0.1864
445760000,0.2161
509440000,0.2867
573120000,0.2969
636800000,0.3113
638400,0.0195
1276800,0.0276
1915200,0.0276
2553600,0.0246
3192000,0.0276
3830400,0.0276
4468800,0.0276
5107200,0.0246
5745600,0.0287
6384000,0.0287
12768000,0.0287
19152000,0.0369
25536000,0.0410
31920000,0.0430
38304000,0.0440
44688000,0.0471
51072000,0.0481
57456000,0.0502
63840000,0.0543
127680000,0.0850
191520000,0.1065
255360000,0.1444
319200000,0.1505
383040000,0.1925
446880000,0.2079
510720000,0.2836
574560000,0.2847
638400000,0.2959
640000,0.0195
1280000,0.0266
1920000,0.0276
2560000,0.0246
3200000,0.0276
3840000,0.0276
4480000,0.0276
5120000,0.0246
5760000,0.0287
6400000,0.0287
12800000,0.0297
19200000,0.0369
25600000,0.0399
32000000,0.0430
38400000,0.0430
44800000,0.0471
51200000,0.0471
57600000,0.0492
64000000,0.0543
128000000,0.0850
192000000,0.1034
256000000,0.1434
320000000,0.1434
384000000,0.1874
448000000,0.2038
512000000,0.2857
576000000,0.2836
640000000,0.2990
641600,0.0195
1283200,0.0276
1924800,0.0276
2566400,0.0246
3208000,0.0276
3849600,0.0276
4491200,0.0276
5132800,0.0246
5774400,0.0287
6416000,0.0287
12832000,0.0287
19248000,0.0369
25664000,0.0399
32080000,0.0430
38496000,0.0430
44912000,0.0471
51328000,0.0471
57744000,0.0492
64160000,0.0543
128320000,0.0860
192480000,0.1044
256640000,0.1464
320800000,0.1464
384960000,0.1874
449120000,0.2140
513280000,0.2816
577440000,0.2847
641600000,0.2959
643200,0.0195
1286400,0.0276
1929600,0.0276
2572800,0.0246
3216000,0.0276
3859200,0.0276
4502400,0.0276
5145600,0.0246
5788800,0.0287
6432000,0.0287
12864000,0.0287
19296000,0.0369
25728000,0.0399
32160000,0.0430
38592000,0.0430
45024000,0.0471
51456000,0.0471
57888000,0.0492
64320000,0.0543
128640000,0.0860
192960000,0.1044
257280000,0.1434
321600000,0.1434
385920000,0.1823
450240000,0.2109
514560000,0.2836
578880000,0.2847
643200000,0.2949
644800,0.0195
1289600,0.0276
1934400,0.0276
2579200,0.0246
3224000,0.0276
3868800,0.0276
4513600,0.0276
5158400,0.0246
5803200,0.0287
6448000,0.0287
12896000,0.0287
19344000,0.0369
25792000,0.0399
32240000,0.0430
38688000,0.0430
45136000,0.0461
51584000,0.0471
58032000,0.0492
64480000,0.0542
128960000,0.0850
193440000,0.1044
257920000,0.1444
322400000,0.1434
386880000,0.1833
451360000,0.2304
515840000,0.2796
580320000,0.2918
644800000,0.3052
646400,0.0195
1292800,0.0266
1939200,0.0276
2585600,0.0246
3232000,0.0276
3878400,0.0276
4524800,0.0276
5171200,0.0246
5817600,0.0287
6464000,0.0287
12928000,0.0287
19392000,0.0369
25856000,0.0399
32320000,0.0430
38784000,0.0430
45248000,0.0471
51712000,0.0471
58176000,0.0492
64640000,0.0543
129280000,0.0860
193920000,0.1034
258560000,0.1434
323200000,0.1464
387840000,0.1843
452480000,0.2171
517120000,0.2877
581760000,0.2836
646400000,0.3021
648000,0.0195
1296000,0.0266
1944000,0.0276
2592000,0.0246
3240000,0.0276
3888000,0.0276
4536000,0.0276
5184000,0.0246
5832000,0.0287
6480000,0.0287
12960000,0.0287
19440000,0.0369
25920000,0.0409
32400000,0.0430
38880000,0.0430
45360000,0.0471
51840000,0.0471
58320000,0.0502
64800000,0.0543
129600000,0.0850
194400000,0.1044
259200000,0.1444
324000000,0.1464
388800000,0.1915
453600000,0.2345
518400000,0.2826
583200000,0.2898
648000000,0.2980
649600,0.0195
1299200,0.0266
1948800,0.0276
2598400,0.0246
3248000,0.0276
3897600,0.0276
4547200,0.0276
5196800,0.0246
5846400,0.0287
6496000,0.0287
12992000,0.0296
19488000,0.0369
25984000,0.0409
32480000,0.0430
38976000,0.0430
45472000,0.0481
51968000,0.0471
58464000,0.0492
64960000,0.0543
129920000,0.0860
194880000,0.1044
259840000,0.1444
324800000,0.1475
389760000,0.1884
454720000,0.2130
519680000,0.2826
584640000,0.2908
649600000,0.3011
651200,0.0195
1302400,0.0267
1953600,0.0276
2604800,0.0246
3256000,0.0276
3907200,0.0276
4558400,0.0286
5209600,0.0246
5860800,0.0287
6512000,0.0287
13024000,0.0297
19536000,0.0369
26048000,0.0399
32560000,0.0430
39072000,0.0430
45584000,0.0471
52096000,0.0471
58608000,0.0502
65120000,0.0543
130240000,0.0860
195360000,0.1034
260480000,0.1444
325600000,0.1495
390720000,0.1894
455840000,0.2120
520960000,0.2857
586080000,0.2908
651200000,0.3021
652800,0.0195
1305600,0.0266
1958400,0.0276
2611200,0.0246
3264000,0.0276
3916800,0.0276
4569600,0.0276
5222400,0.0246
5875200,0.0287
6528000,0.0287
13056000,0.0297
19584000,0.0369
26112000,0.0399
32640000,0.0430
39168000,0.0430
45696000,0.0471
52224000,0.0471
58752000,0.0492
65280000,0.0543
130560000,0.0850
195840000,0.1044
261120000,0.1475
326400000,0.1495
391680000,0.1905
456960000,0.2130
522240000,0.2929
587520000,0.3000
652800000,0.3092
654400,0.0184
1308800,0.0267
1963200,0.0276
2617600,0.0246
3272000,0.0276
3926400,0.0276
4580800,0.0276
5235200,0.0246
5889600,0.0287
6544000,0.0287
13088000,0.0297
19632000,0.0369
26176000,0.0399
32720000,0.0430
39264000,0.0430
45808000,0.0471
