FLOPs,Time
238400,0.0174
476800,0.0287
715200,0.0287
953600,0.0287
1192000,0.0297
1430400,0.0297
1668800,0.0307
1907200,0.0297
2145600,0.0307
2384000,0.0307
4768000,0.0185
7152000,0.0215
9536000,0.0225
11920000,0.0246
14304000,0.0246
16688000,0.0287
19072000,0.0297
21456000,0.0317
23840000,0.0328
47680000,0.0461
71520000,0.0543
95360000,0.0676
119200000,0.0707
143040000,0.0819
166880000,0.0973
190720000,0.1024
214560000,0.1239
238400000,0.1290
238400,0.0174
476800,0.0276
715200,0.0287
953600,0.0287
1192000,0.0287
1430400,0.0297
1668800,0.0307
1907200,0.0297
2145600,0.0307
2384000,0.0307
4768000,0.0184
7152000,0.0215
9536000,0.0225
11920000,0.0246
14304000,0.0246
16688000,0.0276
19072000,0.0297
21456000,0.0317
23840000,0.0328
47680000,0.0461
71520000,0.0553
95360000,0.0676
119200000,0.0707
143040000,0.0819
166880000,0.0973
190720000,0.1024
214560000,0.1229
238400000,0.1280
240000,0.0174
480000,0.0276
720000,0.0287
960000,0.0287
1200000,0.0287
1440000,0.0297
1680000,0.0297
1920000,0.0297
2160000,0.0307
2400000,0.0307
4800000,0.0194
7200000,0.0215
9600000,0.0225
12000000,0.0246
14400000,0.0246
16800000,0.0287
19200000,0.0297
21600000,0.0317
24000000,0.0328
48000000,0.0461
72000000,0.0563
96000000,0.0676
120000000,0.0717
144000000,0.0819
168000000,0.0983
192000000,0.1014
216000000,0.1239
240000000,0.1300
240000,0.0174
480000,0.0276
720000,0.0287
960000,0.0286
1200000,0.0297
1440000,0.0297
1680000,0.0307
1920000,0.0307
2160000,0.0307
2400000,0.0307
4800000,0.0184
7200000,0.0215
9600000,0.0225
12000000,0.0246
14400000,0.0246
16800000,0.0287
19200000,0.0297
21600000,0.0307
24000000,0.0328
48000000,0.0451
72000000,0.0563
96000000,0.0676
120000000,0.0717
144000000,0.0819
168000000,0.0983
192000000,0.1014
216000000,0.1239
240000000,0.1290
241600,0.0174
483200,0.0276
724800,0.0287
966400,0.0287
1208000,0.0297
1449600,0.0297
1691200,0.0307
1932800,0.0307
2174400,0.0307
2416000,0.0307
4832000,0.0185
7248000,0.0215
9664000,0.0225
12080000,0.0246
14496000,0.0246
16912000,0.0287
19328000,0.0297
21744000,0.0317
24160000,0.0328
48320000,0.0460
72480000,0.0573
96640000,0.0676
120800000,0.0717
144960000,0.0829
169120000,0.0983
193280000,0.1014
217440000,0.1270
241600000,0.1321
241600,0.0174
483200,0.0276
724800,0.0287
966400,0.0287
1208000,0.0297
1449600,0.0297
1691200,0.0297
1932800,0.0297
2174400,0.0307
2416000,0.0307
4832000,0.0184
7248000,0.0215
9664000,0.0225
12080000,0.0246
14496000,0.0246
16912000,0.0287
19328000,0.0297
21744000,0.0317
24160000,0.0328
48320000,0.0451
72480000,0.0574
96640000,0.0676
120800000,0.0707
144960000,0.0819
169120000,0.0973
193280000,0.1024
217440000,0.1249
241600000,0.1362
243200,0.0174
486400,0.0276
729600,0.0287
972800,0.0287
1216000,0.0297
1459200,0.0297
1702400,0.0297
1945600,0.0307
2188800,0.0307
2432000,0.0317
4864000,0.0184
7296000,0.0215
9728000,0.0225
12160000,0.0246
14592000,0.0246
17024000,0.0287
19456000,0.0297
21888000,0.0317
24320000,0.0328
48640000,0.0451
72960000,0.0563
97280000,0.0676
121600000,0.0717
145920000,0.0829
170240000,0.0983
194560000,0.1004
218880000,0.1239
243200000,0.1290
243200,0.0174
486400,0.0276
729600,0.0287
972800,0.0287
1216000,0.0297
1459200,0.0297
1702400,0.0307
1945600,0.0307
2188800,0.0307
2432000,0.0307
4864000,0.0185
7296000,0.0215
9728000,0.0225
12160000,0.0246
14592000,0.0246
17024000,0.0287
19456000,0.0297
21888000,0.0317
24320000,0.0328
48640000,0.0451
72960000,0.0563
97280000,0.0666
121600000,0.0717
145920000,0.0819
170240000,0.0973
194560000,0.1014
218880000,0.1239
243200000,0.1300
244800,0.0174
489600,0.0287
734400,0.0287
979200,0.0287
1224000,0.0297
1468800,0.0307
1713600,0.0307
1958400,0.0307
2203200,0.0307
2448000,0.0317
4896000,0.0184
7344000,0.0215
9792000,0.0225
12240000,0.0246
14688000,0.0246
17136000,0.0287
19584000,0.0297
22032000,0.0317
24480000,0.0328
48960000,0.0451
73440000,0.0564
97920000,0.0676
122400000,0.0717
146880000,0.0819
171360000,0.0983
195840000,0.1014
220320000,0.1280
244800000,0.1362
244800,0.0174
489600,0.0276
734400,0.0297
979200,0.0287
1224000,0.0297
1468800,0.0307
1713600,0.0297
1958400,0.0297
2203200,0.0307
2448000,0.0307
4896000,0.0184
7344000,0.0215
9792000,0.0225
12240000,0.0246
14688000,0.0246
17136000,0.0286
19584000,0.0297
22032000,0.0317
24480000,0.0328
48960000,0.0460
73440000,0.0573
97920000,0.0676
122400000,0.0717
146880000,0.0819
171360000,0.0993
195840000,0.1024
220320000,0.1280
244800000,0.1331
246400,0.0174
492800,0.0287
739200,0.0297
985600,0.0297
1232000,0.0307
1478400,0.0307
1724800,0.0307
1971200,0.0307
2217600,0.0317
2464000,0.0317
4928000,0.0195
7392000,0.0225
9856000,0.0236
12320000,0.0256
14784000,0.0256
17248000,0.0297
19712000,0.0297
22176000,0.0328
24640000,0.0348
49280000,0.0471
73920000,0.0563
98560000,0.0686
123200000,0.0737
147840000,0.0840
172480000,0.0993
197120000,0.1024
221760000,0.1260
246400000,0.1321
246400,0.0174
492800,0.0287
739200,0.0287
985600,0.0287
1232000,0.0307
1478400,0.0307
1724800,0.0307
1971200,0.0307
2217600,0.0317
2464000,0.0307
4928000,0.0195
7392000,0.0225
9856000,0.0236
12320000,0.0256
14784000,0.0256
17248000,0.0297
19712000,0.0297
22176000,0.0317
24640000,0.0348
49280000,0.0471
73920000,0.0563
98560000,0.0686
123200000,0.0727
147840000,0.0840
172480000,0.0993
197120000,0.1014
221760000,0.1249
246400000,0.1321
248000,0.0174
496000,0.0287
744000,0.0297
992000,0.0287
1240000,0.0307
1488000,0.0307
1736000,0.0307
1984000,0.0307
2232000,0.0317
2480000,0.0307
4960000,0.0195
7440000,0.0225
9920000,0.0236
12400000,0.0266
14880000,0.0256
17360000,0.0297
19840000,0.0297
22320000,0.0328
24800000,0.0348
49600000,0.0471
74400000,0.0563
99200000,0.0696
124000000,0.0727
148800000,0.0860
173600000,0.1004
198400000,0.1034
223200000,0.1280
248000000,0.1413
248000,0.0174
496000,0.0287
744000,0.0287
992000,0.0287
1240000,0.0297
1488000,0.0307
1736000,0.0317
1984000,0.0317
2232000,0.0317
2480000,0.0317
4960000,0.0195
7440000,0.0225
9920000,0.0236
12400000,0.0256
14880000,0.0256
17360000,0.0297
19840000,0.0297
22320000,0.0328
24800000,0.0348
49600000,0.0471
74400000,0.0563
99200000,0.0696
124000000,0.0748
148800000,0.0860
173600000,0.1004
198400000,0.1034
223200000,0.1321
248000000,0.1413
249600,0.0174
499200,0.0287
748800,0.0297
998400,0.0287
1248000,0.0297
1497600,0.0307
1747200,0.0307
1996800,0.0307
2246400,0.0307
2496000,0.0317
4992000,0.0195
7488000,0.0225
9984000,0.0236
12480000,0.0256
14976000,0.0256
17472000,0.0307
19968000,0.0297
22464000,0.0328
24960000,0.0348
49920000,0.0471
74880000,0.0563
99840000,0.0686
124800000,0.0707
149760000,0.0829
174720000,0.1003
199680000,0.1044
224640000,0.1260
249600000,0.1321
249600,0.0174
499200,0.0287
748800,0.0297
998400,0.0287
1248000,0.0307
1497600,0.0307
1747200,0.0307
1996800,0.0307
2246400,0.0317
2496000,0.0317
4992000,0.0195
7488000,0.0225
9984000,0.0236
12480000,0.0256
14976000,0.0256
17472000,0.0297
19968000,0.0297
22464000,0.0328
24960000,0.0348
49920000,0.0471
74880000,0.0563
99840000,0.0686
124800000,0.0737
149760000,0.0829
174720000,0.0993
199680000,0.1055
224640000,0.1249
249600000,0.1311
251200,0.0174
502400,0.0287
753600,0.0287
1004800,0.0287
1256000,0.0307
1507200,0.0308
1758400,0.0317
2009600,0.0307
2260800,0.0317
2512000,0.0317
5024000,0.0195
7536000,0.0225
10048000,0.0236
12560000,0.0266
15072000,0.0266
17584000,0.0307
20096000,0.0307
22608000,0.0328
25120000,0.0348
50240000,0.0471
75360000,0.0563
100480000,0.0676
125600000,0.0707
150720000,0.0850
175840000,0.0993
200960000,0.1014
226080000,0.1239
251200000,0.1311
251200,0.0174
502400,0.0287
753600,0.0287
1004800,0.0297
1256000,0.0297
1507200,0.0307
1758400,0.0317
2009600,0.0317
2260800,0.0317
2512000,0.0317
5024000,0.0195
7536000,0.0225
10048000,0.0236
12560000,0.0256
15072000,0.0256
17584000,0.0297
20096000,0.0307
22608000,0.0328
25120000,0.0348
50240000,0.0471
75360000,0.0563
100480000,0.0676
125600000,0.0707
150720000,0.0840
175840000,0.0993
200960000,0.1024
226080000,0.1239
251200000,0.1311
252800,0.0174
505600,0.0287
758400,0.0297
1011200,0.0297
1264000,0.0307
1516800,0.0307
1769600,0.0317
2022400,0.0307
2275200,0.0317
2528000,0.0328
5056000,0.0195
7584000,0.0225
10112000,0.0236
12640000,0.0256
15168000,0.0256
17696000,0.0307
20224000,0.0297
22752000,0.0328
25280000,0.0348
50560000,0.0471
75840000,0.0563
101120000,0.0707
126400000,0.0737
151680000,0.0850
176960000,0.1004
202240000,0.1044
227520000,0.1260
252800000,0.1321
252800,0.0174
505600,0.0287
758400,0.0297
1011200,0.0297
1264000,0.0307
1516800,0.0307
1769600,0.0307
2022400,0.0317
2275200,0.0317
2528000,0.0317
5056000,0.0195
7584000,0.0225
10112000,0.0236
12640000,0.0256
15168000,0.0256
17696000,0.0297
20224000,0.0297
22752000,0.0328
25280000,0.0348
50560000,0.0471
75840000,0.0563
101120000,0.0707
126400000,0.0737
151680000,0.0840
176960000,0.1014
202240000,0.1044
227520000,0.1249
252800000,0.1311
254400,0.0174
508800,0.0287
763200,0.0297
1017600,0.0297
1272000,0.0307
1526400,0.0317
1780800,0.0317
2035200,0.0307
2289600,0.0327
2544000,0.0327
5088000,0.0195
7632000,0.0225
10176000,0.0236
12720000,0.0266
15264000,0.0256
17808000,0.0297
20352000,0.0307
22896000,0.0328
25440000,0.0348
50880000,0.0471
76320000,0.0584
101760000,0.0676
127200000,0.0717
152640000,0.0870
178080000,0.1014
203520000,0.1055
228960000,0.1249
254400000,0.1352
254400,0.0174
508800,0.0287
763200,0.0297
1017600,0.0297
1272000,0.0307
1526400,0.0307
1780800,0.0307
2035200,0.0317
2289600,0.0317
2544000,0.0317
5088000,0.0195
7632000,0.0225
10176000,0.0236
12720000,0.0256
15264000,0.0256
17808000,0.0297
20352000,0.0307
22896000,0.0328
25440000,0.0348
50880000,0.0471
76320000,0.0584
101760000,0.0686
127200000,0.0707
152640000,0.0860
178080000,0.1014
203520000,0.1044
228960000,0.1260
254400000,0.1341
256000,0.0174
512000,0.0287
768000,0.0297
1024000,0.0297
1280000,0.0297
1536000,0.0307
1792000,0.0307
2048000,0.0307
2304000,0.0317
2560000,0.0317
5120000,0.0195
7680000,0.0225
10240000,0.0236
12800000,0.0266
15360000,0.0256
17920000,0.0297
20480000,0.0307
23040000,0.0328
25600000,0.0348
51200000,0.0471
76800000,0.0584
102400000,0.0676
128000000,0.0707
153600000,0.0870
179200000,0.1014
204800000,0.1034
230400000,0.1229
256000000,0.1300
256000,0.0174
512000,0.0287
768000,0.0287
1024000,0.0297
1280000,0.0297
1536000,0.0307
1792000,0.0307
2048000,0.0307
2304000,0.0317
2560000,0.0317
5120000,0.0195
7680000,0.0225
10240000,0.0236
12800000,0.0256
15360000,0.0256
17920000,0.0297
20480000,0.0307
23040000,0.0328
25600000,0.0348
51200000,0.0471
76800000,0.0584
102400000,0.0676
128000000,0.0696
153600000,0.0870
179200000,0.1004
204800000,0.1044
230400000,0.1219
256000000,0.1280
257600,0.0174
515200,0.0297
772800,0.0307
1030400,0.0307
1288000,0.0317
1545600,0.0307
1803200,0.0317
2060800,0.0317
2318400,0.0328
2576000,0.0328
5152000,0.0195
7728000,0.0225
10304000,0.0236
12880000,0.0266
15456000,0.0266
18032000,0.0307
20608000,0.0307
23184000,0.0328
25760000,0.0348
51520000,0.0481
77280000,0.0594
103040000,0.0707
128800000,0.0748
154560000,0.0901
180320000,0.1004
206080000,0.1024
231840000,0.1280
257600000,0.1362
257600,0.0174
515200,0.0297
772800,0.0307
1030400,0.0297
1288000,0.0317
1545600,0.0307
1803200,0.0317
2060800,0.0317
2318400,0.0317
2576000,0.0317
5152000,0.0195
7728000,0.0225
10304000,0.0236
12880000,0.0266
15456000,0.0256
18032000,0.0297
20608000,0.0307
23184000,0.0328
25760000,0.0348
51520000,0.0471
77280000,0.0594
103040000,0.0707
128800000,0.0737
154560000,0.0911
180320000,0.0993
206080000,0.1014
231840000,0.1290
257600000,0.1362
259200,0.0174
518400,0.0297
777600,0.0307
1036800,0.0307
1296000,0.0317
1555200,0.0317
1814400,0.0317
2073600,0.0317
2332800,0.0328
2592000,0.0328
5184000,0.0195
7776000,0.0225
10368000,0.0236
12960000,0.0266
15552000,0.0266
18144000,0.0297
20736000,0.0297
23328000,0.0328
25920000,0.0348
51840000,0.0471
77760000,0.0594
103680000,0.0696
129600000,0.0717
155520000,0.0870
181440000,0.1014
207360000,0.1035
233280000,0.1290
259200000,0.1382
259200,0.0174
518400,0.0287
777600,0.0307
1036800,0.0297
1296000,0.0317
1555200,0.0317
1814400,0.0317
2073600,0.0317
2332800,0.0328
2592000,0.0317
5184000,0.0195
7776000,0.0225
10368000,0.0236
12960000,0.0266
15552000,0.0256
18144000,0.0297
20736000,0.0297
23328000,0.0328
25920000,0.0348
51840000,0.0471
77760000,0.0594
103680000,0.0696
129600000,0.0717
155520000,0.0870
181440000,0.1014
207360000,0.1034
233280000,0.1290
259200000,0.1362
260800,0.0174
521600,0.0297
782400,0.0307
1043200,0.0307
1304000,0.0307
1564800,0.0317
1825600,0.0328
2086400,0.0317
2347200,0.0328
2608000,0.0338
5216000,0.0195
7824000,0.0225
10432000,0.0236
13040000,0.0266
15648000,0.0266
18256000,0.0297
20864000,0.0307
23472000,0.0328
26080000,0.0348
52160000,0.0481
78240000,0.0604
104320000,0.0707
130400000,0.0737
156480000,0.0881
182560000,0.1014
208640000,0.1054
234720000,0.1300
260800000,0.1393
260800,0.0174
521600,0.0297
782400,0.0297
1043200,0.0297
1304000,0.0307
1564800,0.0317
1825600,0.0317
2086400,0.0317
2347200,0.0328
2608000,0.0328
5216000,0.0195
7824000,0.0225
10432000,0.0236
13040000,0.0266
15648000,0.0256
18256000,0.0297
20864000,0.0307
23472000,0.0328
26080000,0.0348
52160000,0.0471
78240000,0.0594
104320000,0.0707
130400000,0.0737
156480000,0.0881
182560000,0.1024
208640000,0.1034
234720000,0.1300
260800000,0.1362
262400,0.0174
524800,0.0297
787200,0.0297
1049600,0.0307
1312000,0.0317
1574400,0.0307
1836800,0.0317
2099200,0.0328
2361600,0.0328
2624000,0.0328
5248000,0.0195
7872000,0.0225
10496000,0.0236
13120000,0.0266
15744000,0.0266
18368000,0.0297
20992000,0.0307
23616000,0.0328
26240000,0.0348
52480000,0.0471
78720000,0.0604
104960000,0.0696
131200000,0.0737
157440000,0.0901
183680000,0.1055
209920000,0.1055
236160000,0.1321
262400000,0.1372
262400,0.0174
524800,0.0297
787200,0.0307
1049600,0.0307
1312000,0.0307
1574400,0.0317
1836800,0.0317
2099200,0.0317
2361600,0.0328
2624000,0.0328
5248000,0.0195
7872000,0.0225
10496000,0.0236
13120000,0.0266
15744000,0.0256
18368000,0.0297
20992000,0.0307
23616000,0.0328
26240000,0.0348
52480000,0.0471
78720000,0.0604
104960000,0.0707
131200000,0.0737
157440000,0.0901
183680000,0.1034
209920000,0.1055
236160000,0.1321
262400000,0.1372
264000,0.0174
528000,0.0297
792000,0.0307
1056000,0.0297
1320000,0.0317
1584000,0.0317
1848000,0.0328
2112000,0.0317
2376000,0.0338
2640000,0.0328
5280000,0.0195
7920000,0.0225
10560000,0.0236
13200000,0.0266
15840000,0.0266
18480000,0.0307
21120000,0.0317
23760000,0.0328
26400000,0.0348
52800000,0.0481
79200000,0.0604
105600000,0.0696
132000000,0.0717
158400000,0.0901
184800000,0.1034
211200000,0.1055
237600000,0.1260
264000000,0.1311
264000,0.0174
528000,0.0297
792000,0.0307
1056000,0.0307
1320000,0.0307
1584000,0.0317
1848000,0.0317
2112000,0.0317
2376000,0.0328
2640000,0.0328
5280000,0.0195
7920000,0.0225
10560000,0.0236
13200000,0.0266
15840000,0.0266
18480000,0.0297
21120000,0.0307
23760000,0.0328
26400000,0.0348
52800000,0.0481
79200000,0.0604
105600000,0.0696
132000000,0.0717
158400000,0.0901
184800000,0.1034
211200000,0.1075
237600000,0.1280
264000000,0.1321
265600,0.0174
531200,0.0297
796800,0.0297
1062400,0.0307
1328000,0.0317
1593600,0.0317
1859200,0.0328
2124800,0.0328
2390400,0.0328
2656000,0.0338
5312000,0.0195
7968000,0.0225
10624000,0.0236
13280000,0.0266
15936000,0.0266
18592000,0.0297
21248000,0.0297
23904000,0.0338
26560000,0.0348
53120000,0.0471
79680000,0.0594
106240000,0.0696
132800000,0.0737
159360000,0.0911
185920000,0.1065
212480000,0.1106
239040000,0.1280
265600000,0.1362
265600,0.0174
531200,0.0297
796800,0.0297
1062400,0.0307
1328000,0.0317
1593600,0.0317
1859200,0.0317
2124800,0.0327
2390400,0.0328
2656000,0.0328
5312000,0.0195
7968000,0.0225
10624000,0.0236
13280000,0.0266
15936000,0.0256
18592000,0.0297
21248000,0.0297
23904000,0.0328
26560000,0.0348
53120000,0.0471
79680000,0.0594
106240000,0.0696
132800000,0.0727
159360000,0.0911
185920000,0.1055
212480000,0.1095
239040000,0.1290
265600000,0.1331
267200,0.0174
534400,0.0297
801600,0.0307
1068800,0.0307
1336000,0.0317
1603200,0.0328
1870400,0.0328
2137600,0.0328
2404800,0.0338
2672000,0.0328
5344000,0.0195
8016000,0.0236
10688000,0.0246
13360000,0.0266
16032000,0.0266
18704000,0.0307
21376000,0.0317
24048000,0.0338
26720000,0.0348
53440000,0.0492
80160000,0.0614
106880000,0.0707
133600000,0.0737
160320000,0.0911
187040000,0.1034
213760000,0.1055
240480000,0.1300
267200000,0.1362
267200,0.0174
534400,0.0307
801600,0.0307
1068800,0.0307
1336000,0.0317
1603200,0.0328
1870400,0.0328
2137600,0.0328
2404800,0.0338
2672000,0.0328
5344000,0.0195
8016000,0.0225
10688000,0.0236
13360000,0.0266
16032000,0.0266
18704000,0.0307
21376000,0.0307
24048000,0.0328
26720000,0.0348
53440000,0.0492
80160000,0.0614
106880000,0.0717
133600000,0.0737
160320000,0.0911
187040000,0.1034
213760000,0.1055
240480000,0.1300
267200000,0.1341
268800,0.0174
537600,0.0307
806400,0.0307
1075200,0.0307
1344000,0.0317
1612800,0.0328
1881600,0.0328
2150400,0.0328
2419200,0.0338
2688000,0.0338
5376000,0.0195
8064000,0.0225
10752000,0.0246
13440000,0.0266
16128000,0.0266
18816000,0.0307
21504000,0.0317
24192000,0.0338
26880000,0.0348
53760000,0.0492
80640000,0.0614
107520000,0.0727
134400000,0.0768
161280000,0.0901
188160000,0.1034
215040000,0.1065
241920000,0.1331
268800000,0.1403
268800,0.0174
537600,0.0297
806400,0.0307
1075200,0.0307
1344000,0.0317
1612800,0.0317
1881600,0.0328
2150400,0.0317
2419200,0.0328
2688000,0.0338
5376000,0.0195
8064000,0.0225
10752000,0.0236
13440000,0.0266
16128000,0.0266
18816000,0.0307
21504000,0.0317
24192000,0.0338
26880000,0.0348
53760000,0.0492
80640000,0.0614
107520000,0.0727
134400000,0.0768
161280000,0.0891
188160000,0.1034
215040000,0.1055
241920000,0.1341
268800000,0.1382
270400,0.0174
540800,0.0307
811200,0.0307
1081600,0.0307
1352000,0.0317
1622400,0.0328
1892800,0.0328
2163200,0.0328
2433600,0.0338
2704000,0.0328
5408000,0.0195
8112000,0.0225
10816000,0.0245
13520000,0.0266
16224000,0.0266
18928000,0.0307
21632000,0.0328
24336000,0.0348
27040000,0.0369
54080000,0.0492
81120000,0.0614
108160000,0.0717
135200000,0.0758
162240000,0.0922
189280000,0.1116
216320000,0.1167
243360000,0.1321
270400000,0.1382
270400,0.0174
540800,0.0297
811200,0.0317
1081600,0.0307
1352000,0.0317
1622400,0.0317
1892800,0.0317
2163200,0.0328
2433600,0.0338
2704000,0.0338
5408000,0.0195
8112000,0.0225
10816000,0.0236
13520000,0.0266
16224000,0.0266
18928000,0.0307
21632000,0.0327
24336000,0.0348
27040000,0.0369
54080000,0.0492
81120000,0.0614
108160000,0.0717
135200000,0.0758
162240000,0.0922
189280000,0.1096
216320000,0.1188
243360000,0.1331
270400000,0.1372
272000,0.0174
544000,0.0297
816000,0.0307
1088000,0.0317
1360000,0.0317
1632000,0.0328
1904000,0.0328
2176000,0.0328
2448000,0.0338
2720000,0.0338
5440000,0.0195
8160000,0.0225
10880000,0.0246
13600000,0.0266
16320000,0.0266
19040000,0.0307
21760000,0.0328
24480000,0.0348
27200000,0.0369
54400000,0.0492
81600000,0.0604
108800000,0.0717
136000000,0.0748
163200000,0.0932
190400000,0.1075
217600000,0.1126
244800000,0.1331
272000000,0.1382
272000,0.0174
544000,0.0297
816000,0.0307
1088000,0.0307
1360000,0.0317
1632000,0.0328
1904000,0.0328
2176000,0.0328
2448000,0.0338
2720000,0.0338
5440000,0.0195
8160000,0.0225
10880000,0.0236
13600000,0.0266
16320000,0.0266
19040000,0.0307
21760000,0.0328
24480000,0.0348
27200000,0.0369
54400000,0.0492
81600000,0.0614
108800000,0.0727
136000000,0.0758
163200000,0.0922
190400000,0.1075
217600000,0.1106
244800000,0.1321
272000000,0.1444
273600,0.0174
547200,0.0307
820800,0.0307
1094400,0.0307
1368000,0.0317
1641600,0.0327
1915200,0.0328
2188800,0.0328
2462400,0.0338
2736000,0.0338
5472000,0.0195
8208000,0.0225
10944000,0.0236
13680000,0.0266
16416000,0.0266
19152000,0.0307
21888000,0.0328
24624000,0.0348
27360000,0.0369
54720000,0.0492
82080000,0.0604
109440000,0.0717
136800000,0.0758
164160000,0.0932
191520000,0.1065
218880000,0.1106
246240000,0.1331
273600000,0.1382
273600,0.0174
547200,0.0307
820800,0.0307
1094400,0.0317
1368000,0.0307
1641600,0.0317
1915200,0.0328
2188800,0.0328
2462400,0.0338
2736000,0.0338
5472000,0.0195
8208000,0.0225
10944000,0.0236
13680000,0.0266
16416000,0.0266
19152000,0.0307
21888000,0.0328
24624000,0.0348
27360000,0.0369
54720000,0.0492
82080000,0.0604
109440000,0.0717
136800000,0.0758
164160000,0.0922
191520000,0.1065
218880000,0.1106
246240000,0.1331
273600000,0.1382
275200,0.0174
550400,0.0307
825600,0.0307
1100800,0.0307
1376000,0.0317
1651200,0.0328
1926400,0.0328
2201600,0.0317
2476800,0.0328
2752000,0.0338
5504000,0.0195
8256000,0.0225
11008000,0.0246
13760000,0.0266
16512000,0.0266
19264000,0.0307
22016000,0.0328
24768000,0.0348
27520000,0.0369
55040000,0.0492
82560000,0.0614
110080000,0.0717
137600000,0.0758
165120000,0.0922
192640000,0.1075
220160000,0.1116
247680000,0.1321
275200000,0.1372
275200,0.0174
550400,0.0307
825600,0.0307
1100800,0.0317
1376000,0.0317
1651200,0.0317
1926400,0.0328
2201600,0.0328
2476800,0.0338
2752000,0.0328
5504000,0.0195
8256000,0.0225
11008000,0.0236
13760000,0.0266
16512000,0.0266
19264000,0.0307
22016000,0.0328
24768000,0.0348
27520000,0.0369
55040000,0.0492
82560000,0.0614
110080000,0.0717
137600000,0.0748
165120000,0.0922
192640000,0.1075
220160000,0.1116
247680000,0.1311
275200000,0.1362
276800,0.0174
553600,0.0307
830400,0.0317
1107200,0.0307
1384000,0.0328
1660800,0.0328
1937600,0.0338
2214400,0.0328
2491200,0.0338
2768000,0.0348
5536000,0.0195
8304000,0.0225
11072000,0.0246
13840000,0.0266
16608000,0.0266
19376000,0.0307
22144000,0.0328
24912000,0.0348
27680000,0.0369
55360000,0.0492
83040000,0.0604
110720000,0.0748
138400000,0.0788
166080000,0.0942
193760000,0.1096
221440000,0.1126
249120000,0.1372
276800000,0.1464
276800,0.0174
553600,0.0307
830400,0.0317
1107200,0.0307
1384000,0.0328
1660800,0.0328
1937600,0.0338
2214400,0.0328
2491200,0.0348
2768000,0.0338
5536000,0.0195
8304000,0.0225
11072000,0.0236
13840000,0.0266
16608000,0.0266
19376000,0.0307
22144000,0.0328
24912000,0.0348
27680000,0.0369
55360000,0.0492
83040000,0.0604
110720000,0.0748
138400000,0.0799
166080000,0.0942
193760000,0.1096
221440000,0.1157
249120000,0.1372
276800000,0.1444
278400,0.0174
556800,0.0307
835200,0.0307
1113600,0.0317
1392000,0.0328
1670400,0.0328
1948800,0.0338
2227200,0.0338
2505600,0.0338
2784000,0.0348
5568000,0.0195
8352000,0.0225
11136000,0.0246
13920000,0.0266
16704000,0.0266
19488000,0.0307
22272000,0.0328
25056000,0.0348
27840000,0.0369
55680000,0.0492
83520000,0.0604
111360000,0.0748
139200000,0.0788
167040000,0.0942
194880000,0.1106
222720000,0.1157
250560000,0.1372
278400000,0.1444
278400,0.0174
556800,0.0307
835200,0.0317
1113600,0.0317
1392000,0.0317
1670400,0.0338
1948800,0.0338
2227200,0.0328
2505600,0.0338
2784000,0.0338
5568000,0.0195
8352000,0.0225
11136000,0.0236
13920000,0.0266
16704000,0.0266
19488000,0.0307
22272000,0.0328
25056000,0.0348
27840000,0.0369
55680000,0.0492
83520000,0.0604
111360000,0.0748
139200000,0.0788
167040000,0.0942
194880000,0.1106
222720000,0.1157
250560000,0.1382
278400000,0.1434
280000,0.0174
560000,0.0307
840000,0.0317
1120000,0.0317
1400000,0.0328
1680000,0.0328
1960000,0.0328
2240000,0.0328
2520000,0.0338
2800000,0.0348
5600000,0.0195
8400000,0.0236
11200000,0.0246
14000000,0.0276
16800000,0.0266
19600000,0.0307
22400000,0.0328
25200000,0.0348
28000000,0.0369
56000000,0.0492
84000000,0.0614
112000000,0.0748
140000000,0.0809
168000000,0.0942
196000000,0.1085
224000000,0.1137
252000000,0.1382
280000000,0.1444
280000,0.0174
560000,0.0307
840000,0.0317
1120000,0.0317
1400000,0.0317
1680000,0.0328
1960000,0.0328
2240000,0.0338
2520000,0.0338
2800000,0.0348
5600000,0.0195
8400000,0.0225
11200000,0.0246
14000000,0.0266
16800000,0.0266
19600000,0.0297
22400000,0.0328
25200000,0.0348
28000000,0.0369
56000000,0.0492
84000000,0.0614
112000000,0.0748
140000000,0.0799
168000000,0.0947
196000000,0.1085
224000000,0.1137
252000000,0.1372
280000000,0.1444
281600,0.0174
563200,0.0307
844800,0.0317
1126400,0.0317
1408000,0.0327
1689600,0.0328
1971200,0.0328
2252800,0.0338
2534400,0.0338
2816000,0.0348
5632000,0.0195
8448000,0.0226
11264000,0.0246
14080000,0.0276
16896000,0.0266
19712000,0.0307
22528000,0.0328
25344000,0.0348
28160000,0.0369
56320000,0.0492
84480000,0.0625
112640000,0.0748
140800000,0.0809
168960000,0.0963
197120000,0.1096
225280000,0.1147
253440000,0.1393
281600000,0.1516
281600,0.0174
563200,0.0307
844800,0.0317
1126400,0.0317
1408000,0.0328
1689600,0.0338
1971200,0.0338
2252800,0.0328
2534400,0.0348
2816000,0.0348
5632000,0.0195
8448000,0.0236
11264000,0.0246
14080000,0.0266
16896000,0.0266
19712000,0.0297
22528000,0.0328
25344000,0.0348
28160000,0.0369
56320000,0.0492
84480000,0.0625
112640000,0.0748
140800000,0.0809
168960000,0.0952
197120000,0.1106
225280000,0.1137
253440000,0.1403
281600000,0.1454
283200,0.0174
566400,0.0307
849600,0.0317
1132800,0.0317
1416000,0.0328
1699200,0.0328
1982400,0.0328
