Kernel Name,Latency (ms)
16.16.1024.224.224.1024.1024.3.3.1.1.1,1.5550719499588013
32.16.1024.224.224.1024.1024.3.3.1.1.1,10.649920463562012
b16.16.1024.224.224.1024.1024.3.3.1.1.1,1.5684159994125366
16.16.1024.224.224.1024.1024.5.5.1.1.1,2.4590721130371094
32.16.1024.224.224.1024.1024.5.5.1.1.1,28.250240325927734
b16.16.1024.224.224.1024.1024.5.5.1.1.1,2.747328042984009
16.16.1024.224.224.1024.1024.7.7.1.1.1,4.656288146972656
32.16.1024.224.224.1024.1024.7.7.1.1.1,50.19295883178711
b16.16.1024.224.224.1024.1024.7.7.1.1.1,4.832159996032715
