Kernel Name,Latency (ms)
b16.8.512.448.448.512.1.5.5.1.1.1,35.568641662597656
Kernel Name,Latency (ms)
16.8.1.448.448.1.1.3.3.1.1.1,0.5649600028991699
16.8.512.448.448.512.1.7.7.1.1.1,62.934654235839844
32.8.1.448.448.1.1.3.3.1.1.1,0.025280000641942024
32.8.512.448.448.512.1.7.7.1.1.1,121.25727844238281
b16.8.512.448.448.512.1.7.7.1.1.1,60.15584182739258
b16.8.1.448.448.1.1.3.3.1.1.1,0.5686079859733582
16.8.768.448.448.768.1.3.3.1.1.1,29.855199813842773
16.8.1.448.448.1.1.5.5.1.1.1,1.2719999551773071
32.8.768.448.448.768.1.3.3.1.1.1,52.063392639160156
b16.8.768.448.448.768.1.3.3.1.1.1,27.6231689453125
32.8.1.448.448.1.1.5.5.1.1.1,0.06172800064086914
16.8.768.448.448.768.1.5.5.1.1.1,78.9500503540039
b16.8.1.448.448.1.1.5.5.1.1.1,1.3191360235214233
32.8.768.448.448.768.1.5.5.1.1.1,139.48570251464844
16.8.1.448.448.1.1.7.7.1.1.1,3.110208034515381
b16.8.768.448.448.768.1.5.5.1.1.1,76.43218994140625
16.8.768.448.448.768.1.7.7.1.1.1,162.28431701660156
32.8.1.448.448.1.1.7.7.1.1.1,0.10595200210809708
b16.8.1.448.448.1.1.7.7.1.1.1,3.1109440326690674
32.8.768.448.448.768.1.7.7.1.1.1,291.9635925292969
16.8.8.448.448.8.1.3.3.1.1.1,0.5570560097694397
b16.8.768.448.448.768.1.7.7.1.1.1,156.26649475097656
16.8.1024.448.448.1024.1.3.3.1.1.1,50.170047760009766
32.8.8.448.448.8.1.3.3.1.1.1,0.5230399966239929
32.8.1024.448.448.1024.1.3.3.1.1.1,90.28482818603516
b16.8.8.448.448.8.1.3.3.1.1.1,0.5677120089530945
b16.8.1024.448.448.1024.1.3.3.1.1.1,48.00921630859375
16.8.8.448.448.8.1.5.5.1.1.1,1.261888027191162
16.8.1024.448.448.1024.1.5.5.1.1.1,139.5234832763672
32.8.8.448.448.8.1.5.5.1.1.1,1.1526720523834229
32.8.1024.448.448.1024.1.5.5.1.1.1,248.38925170898438
b16.8.8.448.448.8.1.5.5.1.1.1,1.310304045677185
b16.8.1024.448.448.1024.1.5.5.1.1.1,134.71658325195312
16.8.8.448.448.8.1.7.7.1.1.1,0.9299200177192688
16.8.1024.448.448.1024.1.7.7.1.1.1,288.9549560546875
32.8.8.448.448.8.1.7.7.1.1.1,1.0080640316009521
b16.8.8.448.448.8.1.7.7.1.1.1,0.9294080138206482
32.8.1024.448.448.1024.1.7.7.1.1.1,516.7537231445312
16.8.16.448.448.16.1.3.3.1.1.1,0.3816959857940674
b16.8.1024.448.448.1024.1.7.7.1.1.1,281.004638671875
32.8.16.448.448.16.1.3.3.1.1.1,0.41705599427223206
b16.8.16.448.448.16.1.3.3.1.1.1,0.3980480134487152
16.8.16.448.448.16.1.5.5.1.1.1,0.707360029220581
32.8.16.448.448.16.1.5.5.1.1.1,0.656000018119812
