Kernel Name,Latency (ms)
16.32.768.448.448.768.768.3.3.1.1.1,9.211711883544922
32.32.768.448.448.768.768.3.3.1.1.1,66.2720947265625
b16.32.768.448.448.768.768.3.3.1.1.1,9.355615615844727
16.32.768.448.448.768.768.5.5.1.1.1,14.549087524414062
32.32.768.448.448.768.768.5.5.1.1.1,168.8970489501953
b16.32.768.448.448.768.768.5.5.1.1.1,16.236543655395508
16.32.768.448.448.768.768.7.7.1.1.1,26.76268768310547
32.32.768.448.448.768.768.7.7.1.1.1,296.3512878417969
b16.32.768.448.448.768.768.7.7.1.1.1,27.96143913269043
