Kernel Name,Latency (ms)
b16.2.2.512.128.2.1.3.3.1.1.1,0.6015999913215637
b16.2.4.512.128.4.1.3.3.1.1.1,0.6640639901161194
b16.2.8.512.128.8.1.3.3.1.1.1,0.6615039706230164
b16.2.16.512.128.16.1.3.3.1.1.1,0.6799359917640686
b16.2.32.512.128.32.1.3.3.1.1.1,0.8023039996623993
b16.2.64.512.128.64.1.3.3.1.1.1,0.8304639756679535
b16.2.128.512.128.128.1.3.3.1.1.1,0.5585919916629791
b16.2.256.512.128.256.1.3.3.1.1.1,0.9676799774169922
b16.2.512.512.128.512.1.3.3.1.1.1,2.925568103790283
b16.2.1024.512.128.1024.1.3.3.1.1.1,13.77894401550293
b16.2.1536.512.128.1536.1.3.3.1.1.1,39.4521598815918
b16.2.2048.512.128.2048.1.3.3.1.1.1,63.830528259277344
b16.2.3072.512.128.3072.1.3.3.1.1.1,135.50745391845703
b16.2.4096.512.128.4096.1.3.3.1.1.1,260.8757781982422
b16.2.64.512.128.64.64.3.3.1.1.1,0.6128640174865723
b16.2.128.512.128.128.64.3.3.1.1.1,0.6891520023345947
b16.2.256.512.128.256.64.3.3.1.1.1,0.5191680192947388
b16.2.512.512.128.512.64.3.3.1.1.1,0.984063982963562
b16.2.1024.512.128.1024.64.3.3.1.1.1,2.043903946876526
b16.2.1536.512.128.1536.64.3.3.1.1.1,6.309376001358032
b16.2.2048.512.128.2048.64.3.3.1.1.1,4.068864107131958
b16.2.3072.512.128.3072.64.3.3.1.1.1,8.822272300720215
b16.2.4096.512.128.4096.64.3.3.1.1.1,8.363007545471191
b16.2.128.512.128.128.128.3.3.1.1.1,0.47411200404167175
b16.2.256.512.128.256.128.3.3.1.1.1,1.1192320585250854
b16.2.512.512.128.512.128.3.3.1.1.1,0.984063982963562
b16.2.1024.512.128.1024.128.3.3.1.1.1,2.0515838861465454
b16.2.1536.512.128.1536.128.3.3.1.1.1,6.3452160358428955
b16.2.2048.512.128.2048.128.3.3.1.1.1,4.0120320320129395
b16.2.3072.512.128.3072.128.3.3.1.1.1,12.3438081741333
b16.2.4096.512.128.4096.128.3.3.1.1.1,7.97542405128479
b16.2.256.512.128.256.256.3.3.1.1.1,0.7260159850120544
b16.2.512.512.128.512.256.3.3.1.1.1,2.1872639656066895
b16.2.1024.512.128.1024.256.3.3.1.1.1,2.0464640855789185
b16.2.1536.512.128.1536.256.3.3.1.1.1,6.429696083068848
b16.2.2048.512.128.2048.256.3.3.1.1.1,4.05350399017334
b16.2.3072.512.128.3072.256.3.3.1.1.1,12.609536170959473
b16.2.4096.512.128.4096.256.3.3.1.1.1,7.96723198890686
b16.2.512.512.128.512.512.3.3.1.1.1,1.1898880004882812
b16.2.1024.512.128.1024.512.3.3.1.1.1,4.129792213439941
b16.2.1536.512.128.1536.512.3.3.1.1.1,9.070079803466797
b16.2.2048.512.128.2048.512.3.3.1.1.1,4.058624029159546
b16.2.3072.512.128.3072.512.3.3.1.1.1,12.596735954284668
b16.2.4096.512.128.4096.512.3.3.1.1.1,7.990783929824829
b16.2.1024.512.128.1024.1024.3.3.1.1.1,2.312191963195801
b16.2.2048.512.128.2048.1024.3.3.1.1.1,8.1976318359375
b16.2.3072.512.128.3072.1024.3.3.1.1.1,18.078720092773438
b16.2.4096.512.128.4096.1024.3.3.1.1.1,8.014336109161377
b16.2.2.512.128.2.1.3.5.1.1.1,0.6026239991188049
b16.2.4.512.128.4.1.3.5.1.1.1,0.6917120218276978
b16.2.8.512.128.8.1.3.5.1.1.1,0.6983680129051208
b16.2.16.512.128.16.1.3.5.1.1.1,0.7459840178489685
b16.2.32.512.128.32.1.3.5.1.1.1,0.7454720139503479
b16.2.64.512.128.64.1.3.5.1.1.1,0.5360639989376068
b16.2.128.512.128.128.1.3.5.1.1.1,0.6277120113372803
b16.2.256.512.128.256.1.3.5.1.1.1,1.489408016204834
b16.2.512.512.128.512.1.3.5.1.1.1,4.947456121444702
b16.2.1024.512.128.1024.1.3.5.1.1.1,22.089216232299805
b16.2.1536.512.128.1536.1.3.5.1.1.1,68.88550567626953
b16.2.2048.512.128.2048.1.3.5.1.1.1,106.82828903198242
b16.2.3072.512.128.3072.1.3.5.1.1.1,224.07373046875
b16.2.4096.512.128.4096.1.3.5.1.1.1,432.9344024658203
b16.2.64.512.128.64.64.3.5.1.1.1,0.7756800055503845
b16.2.128.512.128.128.64.3.5.1.1.1,0.8156160116195679
b16.2.256.512.128.256.64.3.5.1.1.1,0.7383040189743042
b16.2.512.512.128.512.64.3.5.1.1.1,1.400320053100586
b16.2.1024.512.128.1024.64.3.5.1.1.1,2.818560004234314
b16.2.1536.512.128.1536.64.3.5.1.1.1,7.500288009643555
b16.2.2048.512.128.2048.64.3.5.1.1.1,5.195775985717773
b16.2.3072.512.128.3072.64.3.5.1.1.1,11.312128067016602
b16.2.4096.512.128.4096.64.3.5.1.1.1,11.139071941375732
b16.2.128.512.128.128.128.3.5.1.1.1,1.0388480424880981
b16.2.256.512.128.256.128.3.5.1.1.1,1.5544320344924927
b16.2.512.512.128.512.128.3.5.1.1.1,1.4018559455871582
b16.2.1024.512.128.1024.128.3.5.1.1.1,2.7944960594177246
b16.2.1536.512.128.1536.128.3.5.1.1.1,7.66156792640686
b16.2.2048.512.128.2048.128.3.5.1.1.1,5.306879997253418
b16.2.3072.512.128.3072.128.3.5.1.1.1,14.68620777130127
b16.2.4096.512.128.4096.128.3.5.1.1.1,10.261504173278809
b16.2.256.512.128.256.256.3.5.1.1.1,1.6634880304336548
b16.2.512.512.128.512.256.3.5.1.1.1,3.0837759971618652
b16.2.1024.512.128.1024.256.3.5.1.1.1,2.7975680828094482
b16.2.1536.512.128.1536.256.3.5.1.1.1,7.719935894012451
b16.2.2048.512.128.2048.256.3.5.1.1.1,5.305343866348267
b16.2.3072.512.128.3072.256.3.5.1.1.1,14.896128177642822
b16.2.4096.512.128.4096.256.3.5.1.1.1,10.314752101898193
b16.2.512.512.128.512.512.3.5.1.1.1,3.0489600896835327
b16.2.1024.512.128.1024.512.3.5.1.1.1,5.762048006057739
b16.2.1536.512.128.1536.512.3.5.1.1.1,7.638015985488892
b16.2.2048.512.128.2048.512.3.5.1.1.1,5.272063970565796
b16.2.3072.512.128.3072.512.3.5.1.1.1,15.005183696746826
b16.2.4096.512.128.4096.512.3.5.1.1.1,10.288127899169922
b16.2.1024.512.128.1024.1024.3.5.1.1.1,5.318144083023071
b16.2.2048.512.128.2048.1024.3.5.1.1.1,11.249663829803467
b16.2.3072.512.128.3072.1024.3.5.1.1.1,14.8787202835083
b16.2.4096.512.128.4096.1024.3.5.1.1.1,10.298367977142334
b16.2.2.512.128.2.1.3.7.1.1.1,0.5826560258865356
b16.2.4.512.128.4.1.3.7.1.1.1,0.6748160123825073
b16.2.8.512.128.8.1.3.7.1.1.1,0.7157759964466095
b16.2.16.512.128.16.1.3.7.1.1.1,0.7592960000038147
b16.2.32.512.128.32.1.3.7.1.1.1,0.7879680097103119
b16.2.64.512.128.64.1.3.7.1.1.1,0.7603200078010559
b16.2.128.512.128.128.1.3.7.1.1.1,0.6318079829216003
b16.2.256.512.128.256.1.3.7.1.1.1,1.7909760475158691
b16.2.512.512.128.512.1.3.7.1.1.1,6.680575847625732
b16.2.1024.512.128.1024.1.3.7.1.1.1,36.86399841308594
b16.2.1536.512.128.1536.1.3.7.1.1.1,98.55692672729492
b16.2.2048.512.128.2048.1.3.7.1.1.1,150.793212890625
b16.2.3072.512.128.3072.1.3.7.1.1.1,313.0076141357422
b16.2.4096.512.128.4096.1.3.7.1.1.1,605.5382995605469
b16.2.64.512.128.64.64.3.7.1.1.1,1.006592035293579
b16.2.128.512.128.128.64.3.7.1.1.1,1.043455958366394
b16.2.256.512.128.256.64.3.7.1.1.1,0.9661440253257751
b16.2.512.512.128.512.64.3.7.1.1.1,1.840127944946289
b16.2.1024.512.128.1024.64.3.7.1.1.1,3.2665600776672363
b16.2.1536.512.128.1536.64.3.7.1.1.1,8.674816131591797
b16.2.2048.512.128.2048.64.3.7.1.1.1,6.417920112609863
b16.2.3072.512.128.3072.64.3.7.1.1.1,13.91871976852417
b16.2.4096.512.128.4096.64.3.7.1.1.1,13.719552040100098
b16.2.128.512.128.128.128.3.7.1.1.1,1.3460479974746704
b16.2.256.512.128.256.128.3.7.1.1.1,1.9973119497299194
b16.2.512.512.128.512.128.3.7.1.1.1,1.8416639566421509
b16.2.1024.512.128.1024.128.3.7.1.1.1,3.304447889328003
b16.2.1536.512.128.1536.128.3.7.1.1.1,8.81612777709961
b16.2.2048.512.128.2048.128.3.7.1.1.1,6.450687885284424
b16.2.3072.512.128.3072.128.3.7.1.1.1,17.140223503112793
b16.2.4096.512.128.4096.128.3.7.1.1.1,12.658688068389893
b16.2.256.512.128.256.256.3.7.1.1.1,2.1744641065597534
b16.2.512.512.128.512.256.3.7.1.1.1,3.549183964729309
b16.2.1024.512.128.1024.256.3.7.1.1.1,3.281407952308655
b16.2.1536.512.128.1536.256.3.7.1.1.1,8.834559917449951
b16.2.2048.512.128.2048.256.3.7.1.1.1,6.471168041229248
b16.2.3072.512.128.3072.256.3.7.1.1.1,17.492480278015137
b16.2.4096.512.128.4096.256.3.7.1.1.1,12.77286434173584
b16.2.512.512.128.512.512.3.7.1.1.1,3.861504077911377
b16.2.1024.512.128.1024.512.3.7.1.1.1,6.9422080516815186
b16.2.1536.512.128.1536.512.3.7.1.1.1,8.839168071746826
b16.2.2048.512.128.2048.512.3.7.1.1.1,6.442496061325073
b16.2.3072.512.128.3072.512.3.7.1.1.1,17.480703353881836
b16.2.4096.512.128.4096.512.3.7.1.1.1,12.780031681060791
b16.2.1024.512.128.1024.1024.3.7.1.1.1,7.18284797668457
b16.2.2048.512.128.2048.1024.3.7.1.1.1,13.72057580947876
b16.2.3072.512.128.3072.1024.3.7.1.1.1,17.449983596801758
b16.2.4096.512.128.4096.1024.3.7.1.1.1,12.81279993057251
b16.2.2.512.128.2.1.5.3.1.1.1,0.649728000164032
b16.2.4.512.128.4.1.5.3.1.1.1,0.6410239934921265
b16.2.8.512.128.8.1.5.3.1.1.1,0.6492159962654114
b16.2.16.512.128.16.1.5.3.1.1.1,0.6748160123825073
b16.2.32.512.128.32.1.5.3.1.1.1,0.7004159986972809
b16.2.64.512.128.64.1.5.3.1.1.1,0.6036480069160461
b16.2.128.512.128.128.1.5.3.1.1.1,0.6717439889907837
b16.2.256.512.128.256.1.5.3.1.1.1,1.4878720045089722
b16.2.512.512.128.512.1.5.3.1.1.1,4.6535680294036865
b16.2.1024.512.128.1024.1.5.3.1.1.1,22.51263999938965
b16.2.1536.512.128.1536.1.5.3.1.1.1,69.0887680053711
b16.2.2048.512.128.2048.1.5.3.1.1.1,107.17337417602539
b16.2.3072.512.128.3072.1.5.3.1.1.1,224.4725799560547
b16.2.4096.512.128.4096.1.5.3.1.1.1,431.72711181640625
b16.2.64.512.128.64.64.5.3.1.1.1,0.7736319899559021
b16.2.128.512.128.128.64.5.3.1.1.1,0.8120319843292236
b16.2.256.512.128.256.64.5.3.1.1.1,0.7362560033798218
b16.2.512.512.128.512.64.5.3.1.1.1,1.401856005191803
b16.2.1024.512.128.1024.64.5.3.1.1.1,2.808319926261902
b16.2.1536.512.128.1536.64.5.3.1.1.1,7.462399959564209
