Kernel Name,Latency (ms)
b16.efficient.2.4.32.32.32.32.0,0.11750400066375732
b16.efficient.2.4.32.32.32.32.1,0.10559999942779541
b16.efficient.2.4.32.32.32.64.0,0.10364799946546555
b16.efficient.2.4.32.32.32.64.1,0.10374400019645691
b16.efficient.2.4.32.32.32.128.0,0.10787200182676315
b16.efficient.2.4.32.32.32.128.1,0.10361599922180176
b16.efficient.2.4.32.32.32.256.0,0.11974400281906128
b16.efficient.2.4.32.32.32.256.1,0.12019199877977371
b16.efficient.2.4.32.32.64.32.0,0.10313600301742554
b16.efficient.2.4.32.32.64.32.1,0.10156799852848053
b16.efficient.2.4.32.32.64.64.0,0.10131199657917023
b16.efficient.2.4.32.32.64.64.1,0.100832000374794
b16.efficient.2.4.32.32.64.128.0,0.10268799960613251
b16.efficient.2.4.32.32.64.128.1,0.10063999891281128
b16.efficient.2.4.32.32.64.256.0,0.11840000003576279
b16.efficient.2.4.32.32.64.256.1,0.11801599711179733
b16.efficient.2.4.32.32.128.32.0,0.10249599814414978
b16.efficient.2.4.32.32.128.32.1,0.10396800190210342
b16.efficient.2.4.32.32.128.64.0,0.10185600072145462
b16.efficient.2.4.32.32.128.64.1,0.1024319976568222
b16.efficient.2.4.32.32.128.128.0,0.10102400183677673
b16.efficient.2.4.32.32.128.128.1,0.09894400089979172
b16.efficient.2.4.32.32.128.256.0,0.12105599790811539
b16.efficient.2.4.32.32.128.256.1,0.1212799996137619
b16.efficient.2.4.32.32.256.32.0,0.10175999999046326
b16.efficient.2.4.32.32.256.32.1,0.10259199887514114
b16.efficient.2.4.32.32.256.64.0,0.10361599922180176
b16.efficient.2.4.32.32.256.64.1,0.10179200023412704
b16.efficient.2.4.32.32.256.128.0,0.10672000050544739
b16.efficient.2.4.32.32.256.128.1,0.1048320010304451
b16.efficient.2.4.32.32.256.256.0,0.12678399682044983
b16.efficient.2.4.32.32.256.256.1,0.12457600235939026
b16.efficient.2.4.32.64.32.32.0,0.1011200025677681
b16.efficient.2.4.32.64.32.32.1,0.10387200117111206
b16.efficient.2.4.32.64.32.64.0,0.10204800218343735
b16.efficient.2.4.32.64.32.64.1,0.10153599828481674
b16.efficient.2.4.32.64.32.128.0,0.10310400277376175
b16.efficient.2.4.32.64.32.128.1,0.10284800082445145
b16.efficient.2.4.32.64.32.256.0,0.11715199798345566
b16.efficient.2.4.32.64.32.256.1,0.11804799735546112
b16.efficient.2.4.32.64.64.32.0,0.10335999727249146
b16.efficient.2.4.32.64.64.32.1,0.10172799974679947
b16.efficient.2.4.32.64.64.64.0,0.10140799731016159
b16.efficient.2.4.32.64.64.64.1,0.10022400319576263
b16.efficient.2.4.32.64.64.128.0,0.10304000228643417
b16.efficient.2.4.32.64.64.128.1,0.10140799731016159
b16.efficient.2.4.32.64.64.256.0,0.11919999867677689
b16.efficient.2.4.32.64.64.256.1,0.1196800023317337
b16.efficient.2.4.32.64.128.32.0,0.1021760031580925
b16.efficient.2.4.32.64.128.32.1,0.10268799960613251
b16.efficient.2.4.32.64.128.64.0,0.10124800354242325
b16.efficient.2.4.32.64.128.64.1,0.10172799974679947
b16.efficient.2.4.32.64.128.128.0,0.10326399654150009
b16.efficient.2.4.32.64.128.128.1,0.10060799866914749
b16.efficient.2.4.32.64.128.256.0,0.12179200351238251
b16.efficient.2.4.32.64.128.256.1,0.12236800044775009
b16.efficient.2.4.32.64.256.32.0,0.10441599786281586
b16.efficient.2.4.32.64.256.32.1,0.10374400019645691
b16.efficient.2.4.32.64.256.64.0,0.10073599964380264
b16.efficient.2.4.32.64.256.64.1,0.10175999999046326
b16.efficient.2.4.32.64.256.128.0,0.1064319983124733
b16.efficient.2.4.32.64.256.128.1,0.10527999699115753
b16.efficient.2.4.32.64.256.256.0,0.12745599448680878
b16.efficient.2.4.32.64.256.256.1,0.12902399897575378
b16.efficient.2.4.32.128.32.32.0,0.10623999685049057
b16.efficient.2.4.32.128.32.32.1,0.10419200360774994
b16.efficient.2.4.32.128.32.64.0,0.10543999820947647
b16.efficient.2.4.32.128.32.64.1,0.10559999942779541
b16.efficient.2.4.32.128.32.128.0,0.10179200023412704
b16.efficient.2.4.32.128.32.128.1,0.1058880016207695
b16.efficient.2.4.32.128.32.256.0,0.12809599936008453
b16.efficient.2.4.32.128.32.256.1,0.12531200051307678
b16.efficient.2.4.32.128.64.32.0,0.10601600259542465
b16.efficient.2.4.32.128.64.32.1,0.1048320010304451
